country,generation,age,suicides_no
El Salvador,Boomers,55-74 years,59
El Salvador,Boomers,55-74 years,7
El Salvador,Boomers,55-74 years,44
El Salvador,Boomers,55-74 years,11
Estonia,Boomers,35-54 years,227
Estonia,Boomers,35-54 years,41
Estonia,Boomers,35-54 years,217
Estonia,Boomers,35-54 years,40
Estonia,Boomers,35-54 years,193
Estonia,Boomers,35-54 years,29
Estonia,Boomers,35-54 years,166
Estonia,Boomers,35-54 years,32
Estonia,Boomers,35-54 years,148
Estonia,Boomers,35-54 years,35
Estonia,Boomers,35-54 years,136
Estonia,Boomers,35-54 years,22
Estonia,Boomers,35-54 years,135
Estonia,Boomers,35-54 years,24
Estonia,Boomers,35-54 years,117
Estonia,Boomers,35-54 years,28
Estonia,Boomers,35-54 years,116
Estonia,Boomers,35-54 years,21
Estonia,Boomers,35-54 years,104
Estonia,Boomers,35-54 years,12
Estonia,Boomers,35-54 years,97
Estonia,Boomers,35-54 years,12
Estonia,Boomers,35-54 years,73
Estonia,Boomers,35-54 years,12
Estonia,Boomers,35-54 years,66
Estonia,Boomers,35-54 years,11
Estonia,Boomers,35-54 years,71
Estonia,Boomers,35-54 years,16
Estonia,Boomers,35-54 years,88
Estonia,Boomers,35-54 years,14
Estonia,Boomers,55-74 years,57
Estonia,Boomers,55-74 years,9
Estonia,Boomers,55-74 years,59
Estonia,Boomers,55-74 years,17
Estonia,Boomers,55-74 years,58
Estonia,Boomers,55-74 years,12
Estonia,Boomers,55-74 years,50
Estonia,Boomers,55-74 years,10
Estonia,Boomers,55-74 years,44
Estonia,Boomers,55-74 years,12
Fiji,Boomers,35-54 years,10
Fiji,Boomers,35-54 years,0
Fiji,Boomers,35-54 years,5
Fiji,Boomers,35-54 years,3
Fiji,Boomers,35-54 years,1
Fiji,Boomers,35-54 years,1
Fiji,Boomers,35-54 years,2
Fiji,Boomers,35-54 years,1
Fiji,Boomers,35-54 years,9
Fiji,Boomers,35-54 years,1
Fiji,Boomers,35-54 years,6
Fiji,Boomers,35-54 years,1
Fiji,Boomers,35-54 years,2
Fiji,Boomers,35-54 years,0
Fiji,Boomers,35-54 years,11
Fiji,Boomers,35-54 years,5
Fiji,Boomers,35-54 years,8
Fiji,Boomers,35-54 years,0
Fiji,Boomers,55-74 years,3
Fiji,Boomers,55-74 years,2
Fiji,Boomers,55-74 years,2
Fiji,Boomers,55-74 years,2
Finland,Boomers,25-34 years,222
Finland,Boomers,25-34 years,44
Finland,Boomers,25-34 years,238
Finland,Boomers,25-34 years,29
Finland,Boomers,25-34 years,203
Finland,Boomers,25-34 years,40
Finland,Boomers,25-34 years,250
Finland,Boomers,25-34 years,48
Finland,Boomers,25-34 years,257
Finland,Boomers,35-54 years,489
Finland,Boomers,35-54 years,134
Finland,Boomers,25-34 years,39
Finland,Boomers,35-54 years,517
Finland,Boomers,25-34 years,254
Finland,Boomers,35-54 years,132
Finland,Boomers,25-34 years,46
Finland,Boomers,35-54 years,514
Finland,Boomers,25-34 years,215
Finland,Boomers,35-54 years,138
Finland,Boomers,25-34 years,49
Finland,Boomers,35-54 years,484
Finland,Boomers,25-34 years,195
Finland,Boomers,35-54 years,156
Finland,Boomers,25-34 years,39
Finland,Boomers,35-54 years,489
Finland,Boomers,35-54 years,138
Finland,Boomers,35-54 years,439
Finland,Boomers,35-54 years,123
Finland,Boomers,35-54 years,473
Finland,Boomers,35-54 years,133
Finland,Boomers,35-54 years,413
Finland,Boomers,35-54 years,105
Finland,Boomers,35-54 years,408
Finland,Boomers,35-54 years,118
Finland,Boomers,35-54 years,402
Finland,Boomers,35-54 years,122
Finland,Boomers,35-54 years,429
Finland,Boomers,35-54 years,130
Finland,Boomers,35-54 years,339
Finland,Boomers,35-54 years,125
Finland,Boomers,35-54 years,376
Finland,Boomers,35-54 years,112
Finland,Boomers,35-54 years,310
Finland,Boomers,35-54 years,116
Finland,Boomers,35-54 years,299
Finland,Boomers,35-54 years,109
Finland,Boomers,35-54 years,310
Finland,Boomers,35-54 years,104
Finland,Boomers,35-54 years,297
Finland,Boomers,35-54 years,89
Finland,Boomers,35-54 years,331
Finland,Boomers,35-54 years,91
Finland,Boomers,35-54 years,293
Finland,Boomers,35-54 years,100
Finland,Boomers,55-74 years,191
Finland,Boomers,55-74 years,73
Finland,Boomers,55-74 years,195
Finland,Boomers,55-74 years,87
Finland,Boomers,55-74 years,216
Finland,Boomers,55-74 years,69
Finland,Boomers,55-74 years,157
Finland,Boomers,55-74 years,59
Finland,Boomers,55-74 years,159
Finland,Boomers,55-74 years,55
France,Boomers,25-34 years,1492
France,Boomers,25-34 years,447
France,Boomers,25-34 years,1448
France,Boomers,25-34 years,424
France,Boomers,25-34 years,1369
France,Boomers,25-34 years,414
France,Boomers,25-34 years,1371
France,Boomers,25-34 years,380
France,Boomers,25-34 years,1366
France,Boomers,25-34 years,391
France,Boomers,25-34 years,1314
France,Boomers,25-34 years,392
France,Boomers,35-54 years,2870
France,Boomers,25-34 years,1346
France,Boomers,35-54 years,1058
France,Boomers,25-34 years,366
France,Boomers,35-54 years,3029
France,Boomers,25-34 years,1400
France,Boomers,35-54 years,1058
France,Boomers,25-34 years,386
France,Boomers,35-54 years,3210
France,Boomers,25-34 years,1458
France,Boomers,35-54 years,1153
France,Boomers,25-34 years,415
France,Boomers,35-54 years,3310
France,Boomers,25-34 years,1456
France,Boomers,35-54 years,1102
France,Boomers,25-34 years,390
France,Boomers,35-54 years,3198
France,Boomers,35-54 years,1110
France,Boomers,35-54 years,3198
France,Boomers,35-54 years,1135
France,Boomers,35-54 years,3224
France,Boomers,35-54 years,1137
France,Boomers,35-54 years,3073
France,Boomers,35-54 years,1040
France,Boomers,35-54 years,2893
France,Boomers,35-54 years,1090
France,Boomers,35-54 years,3235
France,Boomers,35-54 years,1127
France,Boomers,35-54 years,3166
France,Boomers,35-54 years,1122
France,Boomers,35-54 years,3161
France,Boomers,35-54 years,1198
France,Boomers,35-54 years,3379
France,Boomers,35-54 years,1163
France,Boomers,35-54 years,3374
France,Boomers,35-54 years,1259
France,Boomers,35-54 years,3193
France,Boomers,35-54 years,1159
France,Boomers,35-54 years,3139
France,Boomers,35-54 years,1130
France,Boomers,35-54 years,3072
France,Boomers,35-54 years,1091
France,Boomers,35-54 years,3036
France,Boomers,35-54 years,1105
France,Boomers,35-54 years,3124
France,Boomers,35-54 years,1039
France,Boomers,55-74 years,2048
France,Boomers,55-74 years,846
France,Boomers,55-74 years,1939
France,Boomers,55-74 years,767
France,Boomers,55-74 years,2003
France,Boomers,55-74 years,816
France,Boomers,55-74 years,1825
France,Boomers,55-74 years,744
Georgia,Boomers,25-34 years,23
Georgia,Boomers,25-34 years,4
Georgia,Boomers,35-54 years,38
Georgia,Boomers,25-34 years,20
Georgia,Boomers,35-54 years,15
Georgia,Boomers,25-34 years,4
Georgia,Boomers,35-54 years,46
Georgia,Boomers,25-34 years,26
Georgia,Boomers,35-54 years,13
Georgia,Boomers,25-34 years,8
Georgia,Boomers,35-54 years,21
Georgia,Boomers,25-34 years,13
Georgia,Boomers,35-54 years,9
Georgia,Boomers,25-34 years,2
Georgia,Boomers,35-54 years,34
Georgia,Boomers,35-54 years,9
Georgia,Boomers,35-54 years,45
Georgia,Boomers,35-54 years,4
Georgia,Boomers,35-54 years,38
Georgia,Boomers,35-54 years,13
Georgia,Boomers,35-54 years,37
Georgia,Boomers,35-54 years,10
Georgia,Boomers,35-54 years,38
Georgia,Boomers,35-54 years,10
Georgia,Boomers,35-54 years,33
Georgia,Boomers,35-54 years,8
Georgia,Boomers,35-54 years,23
Georgia,Boomers,35-54 years,6
Georgia,Boomers,35-54 years,56
Georgia,Boomers,35-54 years,7
Georgia,Boomers,35-54 years,29
Georgia,Boomers,35-54 years,2
Georgia,Boomers,35-54 years,18
Georgia,Boomers,35-54 years,1
Georgia,Boomers,35-54 years,29
Georgia,Boomers,35-54 years,7
Georgia,Boomers,35-54 years,48
Georgia,Boomers,35-54 years,7
Georgia,Boomers,55-74 years,23
Georgia,Boomers,55-74 years,4
Georgia,Boomers,55-74 years,23
Georgia,Boomers,55-74 years,3
Georgia,Boomers,55-74 years,33
Georgia,Boomers,55-74 years,8
Georgia,Boomers,55-74 years,58
Georgia,Boomers,55-74 years,18
Georgia,Boomers,55-74 years,34
Georgia,Boomers,55-74 years,13
Germany,Boomers,25-34 years,1488
Germany,Boomers,25-34 years,434
Germany,Boomers,35-54 years,3427
Germany,Boomers,25-34 years,1523
Germany,Boomers,35-54 years,1200
Germany,Boomers,25-34 years,411
Germany,Boomers,35-54 years,3250
Germany,Boomers,25-34 years,1576
Germany,Boomers,35-54 years,1093
Germany,Boomers,25-34 years,384
Germany,Boomers,35-54 years,3033
Germany,Boomers,25-34 years,1467
Germany,Boomers,35-54 years,1009
Germany,Boomers,25-34 years,371
Germany,Boomers,35-54 years,3154
Germany,Boomers,25-34 years,1541
Germany,Boomers,35-54 years,971
Germany,Boomers,25-34 years,350
Germany,Boomers,35-54 years,3251
Germany,Boomers,35-54 years,983
Germany,Boomers,35-54 years,3023
Germany,Boomers,35-54 years,937
Germany,Boomers,35-54 years,3177
Germany,Boomers,35-54 years,931
Germany,Boomers,35-54 years,3039
Germany,Boomers,35-54 years,855
Germany,Boomers,35-54 years,2863
Germany,Boomers,35-54 years,877
Germany,Boomers,35-54 years,2937
Germany,Boomers,35-54 years,834
Germany,Boomers,35-54 years,3060
Germany,Boomers,35-54 years,868
Germany,Boomers,35-54 years,3088
Germany,Boomers,35-54 years,905
Germany,Boomers,35-54 years,3157
Germany,Boomers,35-54 years,887
Germany,Boomers,35-54 years,3001
Germany,Boomers,35-54 years,827
Germany,Boomers,35-54 years,2875
Germany,Boomers,35-54 years,840
Germany,Boomers,35-54 years,2653
Germany,Boomers,35-54 years,832
Germany,Boomers,35-54 years,2539
Germany,Boomers,35-54 years,742
Germany,Boomers,35-54 years,2598
Germany,Boomers,35-54 years,761
Germany,Boomers,35-54 years,2628
Germany,Boomers,35-54 years,788
Germany,Boomers,55-74 years,2538
Germany,Boomers,55-74 years,802
Germany,Boomers,55-74 years,2302
Germany,Boomers,55-74 years,873
Germany,Boomers,55-74 years,2379
Germany,Boomers,55-74 years,875
Germany,Boomers,55-74 years,2410
Germany,Boomers,55-74 years,855
Germany,Boomers,55-74 years,2304
Germany,Boomers,55-74 years,908
Greece,Boomers,25-34 years,40
Greece,Boomers,25-34 years,18
Greece,Boomers,25-34 years,53
Greece,Boomers,25-34 years,10
Greece,Boomers,25-34 years,46
Greece,Boomers,25-34 years,9
Greece,Boomers,25-34 years,52
Greece,Boomers,25-34 years,11
Greece,Boomers,25-34 years,53
Greece,Boomers,25-34 years,16
Greece,Boomers,25-34 years,46
Greece,Boomers,25-34 years,11
Greece,Boomers,35-54 years,81
Greece,Boomers,25-34 years,38
Greece,Boomers,35-54 years,28
Greece,Boomers,25-34 years,10
Greece,Boomers,35-54 years,83
Greece,Boomers,25-34 years,39
Greece,Boomers,35-54 years,18
Greece,Boomers,25-34 years,10
Greece,Boomers,35-54 years,97
Greece,Boomers,25-34 years,49
Greece,Boomers,35-54 years,29
Greece,Boomers,25-34 years,14
Greece,Boomers,25-34 years,44
Greece,Boomers,35-54 years,76
Greece,Boomers,35-54 years,18
Greece,Boomers,25-34 years,9
Greece,Boomers,35-54 years,91
Greece,Boomers,35-54 years,15
Greece,Boomers,35-54 years,87
Greece,Boomers,35-54 years,14
Greece,Boomers,35-54 years,95
Greece,Boomers,35-54 years,15
Greece,Boomers,35-54 years,87
Greece,Boomers,35-54 years,26
Greece,Boomers,35-54 years,91
Greece,Boomers,35-54 years,24
Greece,Boomers,35-54 years,97
Greece,Boomers,35-54 years,25
Greece,Boomers,35-54 years,99
Greece,Boomers,35-54 years,19
Greece,Boomers,35-54 years,76
Greece,Boomers,35-54 years,17
Greece,Boomers,35-54 years,118
Greece,Boomers,35-54 years,24
Greece,Boomers,35-54 years,92
Greece,Boomers,35-54 years,24
Greece,Boomers,35-54 years,111
Greece,Boomers,35-54 years,28
Greece,Boomers,35-54 years,115
Greece,Boomers,35-54 years,25
Greece,Boomers,35-54 years,101
Greece,Boomers,35-54 years,20
Greece,Boomers,35-54 years,115
Greece,Boomers,35-54 years,35
Greece,Boomers,35-54 years,130
Greece,Boomers,35-54 years,20
Greece,Boomers,55-74 years,110
Greece,Boomers,55-74 years,16
Greece,Boomers,55-74 years,117
Greece,Boomers,55-74 years,26
Greece,Boomers,55-74 years,141
Greece,Boomers,55-74 years,34
Greece,Boomers,55-74 years,143
Greece,Boomers,55-74 years,34
Greece,Boomers,55-74 years,139
Greece,Boomers,55-74 years,39
Grenada,Boomers,25-34 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,25-34 years,2
Grenada,Boomers,25-34 years,0
Grenada,Boomers,25-34 years,2
Grenada,Boomers,25-34 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,2
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,3
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,25-34 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,1
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,2
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,1
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,1
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,35-54 years,0
Grenada,Boomers,55-74 years,1
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Grenada,Boomers,55-74 years,0
Guatemala,Boomers,25-34 years,46
Guatemala,Boomers,25-34 years,8
Guatemala,Boomers,25-34 years,63
Guatemala,Boomers,25-34 years,16
Guatemala,Boomers,25-34 years,38
Guatemala,Boomers,25-34 years,8
Guatemala,Boomers,25-34 years,36
Guatemala,Boomers,25-34 years,12
Guatemala,Boomers,25-34 years,45
Guatemala,Boomers,25-34 years,6
Guatemala,Boomers,35-54 years,45
Guatemala,Boomers,25-34 years,36
Guatemala,Boomers,35-54 years,7
Guatemala,Boomers,25-34 years,6
Guatemala,Boomers,35-54 years,52
Guatemala,Boomers,25-34 years,22
Guatemala,Boomers,35-54 years,14
Guatemala,Boomers,25-34 years,8
Guatemala,Boomers,25-34 years,40
Guatemala,Boomers,35-54 years,41
Guatemala,Boomers,35-54 years,7
Guatemala,Boomers,25-34 years,5
Guatemala,Boomers,25-34 years,30
Guatemala,Boomers,35-54 years,32
Guatemala,Boomers,25-34 years,4
Guatemala,Boomers,35-54 years,1
Guatemala,Boomers,35-54 years,47
Guatemala,Boomers,35-54 years,13
Guatemala,Boomers,35-54 years,35
Guatemala,Boomers,35-54 years,6
Guatemala,Boomers,35-54 years,40
Guatemala,Boomers,35-54 years,11
Guatemala,Boomers,35-54 years,36
Guatemala,Boomers,35-54 years,10
Guatemala,Boomers,35-54 years,55
Guatemala,Boomers,35-54 years,10
Guatemala,Boomers,35-54 years,19
Guatemala,Boomers,35-54 years,7
Guatemala,Boomers,35-54 years,39
Guatemala,Boomers,35-54 years,6
Guatemala,Boomers,35-54 years,50
Guatemala,Boomers,35-54 years,9
Guatemala,Boomers,35-54 years,51
Guatemala,Boomers,35-54 years,11
Guatemala,Boomers,35-54 years,37
Guatemala,Boomers,35-54 years,15
Guatemala,Boomers,35-54 years,43
Guatemala,Boomers,35-54 years,4
Guatemala,Boomers,35-54 years,55
Guatemala,Boomers,35-54 years,14
Guatemala,Boomers,35-54 years,74
Guatemala,Boomers,35-54 years,12
Guatemala,Boomers,35-54 years,91
Guatemala,Boomers,35-54 years,25
Guatemala,Boomers,35-54 years,109
Guatemala,Boomers,35-54 years,25
Guatemala,Boomers,55-74 years,23
Guatemala,Boomers,55-74 years,5
Guatemala,Boomers,55-74 years,34
Guatemala,Boomers,55-74 years,5
Guatemala,Boomers,55-74 years,31
Guatemala,Boomers,55-74 years,3
Guatemala,Boomers,55-74 years,39
Guatemala,Boomers,55-74 years,8
Guatemala,Boomers,55-74 years,32
Guatemala,Boomers,55-74 years,6
Guyana,Boomers,25-34 years,15
Guyana,Boomers,25-34 years,2
Guyana,Boomers,25-34 years,20
Guyana,Boomers,25-34 years,5
Guyana,Boomers,25-34 years,23
Guyana,Boomers,25-34 years,4
Guyana,Boomers,35-54 years,22
Guyana,Boomers,25-34 years,20
Guyana,Boomers,35-54 years,4
Guyana,Boomers,25-34 years,3
Guyana,Boomers,35-54 years,20
Guyana,Boomers,25-34 years,16
Guyana,Boomers,25-34 years,4
Guyana,Boomers,35-54 years,3
Guyana,Boomers,25-34 years,19
Guyana,Boomers,35-54 years,16
Guyana,Boomers,25-34 years,5
Guyana,Boomers,35-54 years,3
Guyana,Boomers,25-34 years,19
Guyana,Boomers,35-54 years,14
Guyana,Boomers,25-34 years,6
Guyana,Boomers,35-54 years,6
Guyana,Boomers,35-54 years,32
Guyana,Boomers,35-54 years,7
Guyana,Boomers,35-54 years,13
Guyana,Boomers,35-54 years,1
Guyana,Boomers,35-54 years,10
Guyana,Boomers,35-54 years,0
Guyana,Boomers,35-54 years,13
Guyana,Boomers,35-54 years,1
Guyana,Boomers,35-54 years,38
Guyana,Boomers,35-54 years,7
Guyana,Boomers,35-54 years,63
Guyana,Boomers,35-54 years,13
Guyana,Boomers,35-54 years,59
Guyana,Boomers,35-54 years,6
Guyana,Boomers,35-54 years,63
Guyana,Boomers,35-54 years,12
Guyana,Boomers,35-54 years,48
Guyana,Boomers,35-54 years,14
Guyana,Boomers,35-54 years,43
Guyana,Boomers,35-54 years,12
Guyana,Boomers,35-54 years,50
Guyana,Boomers,35-54 years,12
Guyana,Boomers,35-54 years,73
Guyana,Boomers,35-54 years,9
Guyana,Boomers,35-54 years,53
Guyana,Boomers,35-54 years,13
Guyana,Boomers,35-54 years,51
Guyana,Boomers,35-54 years,15
Guyana,Boomers,55-74 years,19
Guyana,Boomers,55-74 years,3
Guyana,Boomers,55-74 years,21
Guyana,Boomers,55-74 years,5
Guyana,Boomers,55-74 years,23
Guyana,Boomers,55-74 years,4
Hungary,Boomers,35-54 years,1271
Hungary,Boomers,25-34 years,364
Hungary,Boomers,35-54 years,341
Hungary,Boomers,25-34 years,85
Hungary,Boomers,35-54 years,1281
Hungary,Boomers,25-34 years,364
Hungary,Boomers,35-54 years,346
Hungary,Boomers,25-34 years,73
Hungary,Boomers,35-54 years,1189
Hungary,Boomers,25-34 years,326
Hungary,Boomers,35-54 years,320
Hungary,Boomers,25-34 years,63
Hungary,Boomers,35-54 years,1194
Hungary,Boomers,25-34 years,302
Hungary,Boomers,35-54 years,310
Hungary,Boomers,25-34 years,57
Hungary,Boomers,35-54 years,1114
Hungary,Boomers,35-54 years,284
Hungary,Boomers,35-54 years,1146
Hungary,Boomers,35-54 years,281
Hungary,Boomers,35-54 years,1039
Hungary,Boomers,35-54 years,249
Hungary,Boomers,35-54 years,1185
Hungary,Boomers,35-54 years,268
Hungary,Boomers,35-54 years,1138
Hungary,Boomers,35-54 years,246
Hungary,Boomers,35-54 years,1090
Hungary,Boomers,35-54 years,256
Hungary,Boomers,35-54 years,1038
Hungary,Boomers,35-54 years,241
Hungary,Boomers,35-54 years,997
Hungary,Boomers,35-54 years,248
Hungary,Boomers,35-54 years,939
Hungary,Boomers,35-54 years,211
Hungary,Boomers,35-54 years,933
Hungary,Boomers,35-54 years,243
Hungary,Boomers,35-54 years,912
Hungary,Boomers,35-54 years,214
Hungary,Boomers,35-54 years,825
Hungary,Boomers,35-54 years,227
Hungary,Boomers,35-54 years,791
Hungary,Boomers,35-54 years,196
Hungary,Boomers,35-54 years,794
Hungary,Boomers,35-54 years,193
Hungary,Boomers,35-54 years,773
Hungary,Boomers,35-54 years,191
Hungary,Boomers,55-74 years,632
Hungary,Boomers,55-74 years,229
Hungary,Boomers,55-74 years,655
Hungary,Boomers,55-74 years,219
Hungary,Boomers,55-74 years,606
Hungary,Boomers,55-74 years,200
Hungary,Boomers,55-74 years,600
Hungary,Boomers,55-74 years,183
Hungary,Boomers,55-74 years,496
Hungary,Boomers,55-74 years,181
Hungary,Boomers,55-74 years,495
Hungary,Boomers,55-74 years,161
Iceland,Boomers,25-34 years,5
Iceland,Boomers,25-34 years,0
Iceland,Boomers,25-34 years,6
Iceland,Boomers,25-34 years,1
Iceland,Boomers,25-34 years,4
Iceland,Boomers,25-34 years,2
Iceland,Boomers,25-34 years,4
Iceland,Boomers,25-34 years,1
Iceland,Boomers,25-34 years,2
Iceland,Boomers,25-34 years,1
Iceland,Boomers,25-34 years,9
Iceland,Boomers,25-34 years,1
Iceland,Boomers,35-54 years,6
Iceland,Boomers,25-34 years,3
Iceland,Boomers,35-54 years,3
Iceland,Boomers,25-34 years,0
Iceland,Boomers,25-34 years,9
Iceland,Boomers,35-54 years,6
Iceland,Boomers,35-54 years,2
Iceland,Boomers,25-34 years,1
Iceland,Boomers,35-54 years,7
Iceland,Boomers,25-34 years,3
Iceland,Boomers,35-54 years,4
Iceland,Boomers,25-34 years,1
Iceland,Boomers,35-54 years,8
Iceland,Boomers,25-34 years,4
Iceland,Boomers,25-34 years,0
Iceland,Boomers,35-54 years,0
Iceland,Boomers,35-54 years,5
Iceland,Boomers,35-54 years,1
Iceland,Boomers,35-54 years,8
Iceland,Boomers,35-54 years,2
Iceland,Boomers,35-54 years,10
Iceland,Boomers,35-54 years,3
Iceland,Boomers,35-54 years,9
Iceland,Boomers,35-54 years,3
Iceland,Boomers,35-54 years,14
Iceland,Boomers,35-54 years,1
Iceland,Boomers,35-54 years,10
Iceland,Boomers,35-54 years,4
Iceland,Boomers,35-54 years,9
Iceland,Boomers,35-54 years,5
Iceland,Boomers,35-54 years,4
Iceland,Boomers,35-54 years,4
Iceland,Boomers,35-54 years,8
Iceland,Boomers,35-54 years,1
Iceland,Boomers,35-54 years,9
Iceland,Boomers,35-54 years,2
Iceland,Boomers,35-54 years,10
Iceland,Boomers,35-54 years,6
Iceland,Boomers,35-54 years,10
Iceland,Boomers,35-54 years,6
Iceland,Boomers,35-54 years,12
Iceland,Boomers,35-54 years,1
Iceland,Boomers,35-54 years,10
Iceland,Boomers,35-54 years,4
Iceland,Boomers,35-54 years,10
Iceland,Boomers,35-54 years,6
Iceland,Boomers,55-74 years,6
Iceland,Boomers,55-74 years,2
Iceland,Boomers,55-74 years,6
Iceland,Boomers,55-74 years,4
Iceland,Boomers,55-74 years,6
Iceland,Boomers,55-74 years,3
Iceland,Boomers,55-74 years,8
Iceland,Boomers,55-74 years,2
Iceland,Boomers,55-74 years,6
Iceland,Boomers,55-74 years,5
Iceland,Boomers,55-74 years,10
Iceland,Boomers,55-74 years,2
Ireland,Boomers,25-34 years,47
Ireland,Boomers,25-34 years,11
Ireland,Boomers,25-34 years,47
Ireland,Boomers,25-34 years,13
Ireland,Boomers,25-34 years,39
Ireland,Boomers,25-34 years,8
Ireland,Boomers,25-34 years,50
Ireland,Boomers,25-34 years,13
Ireland,Boomers,25-34 years,42
Ireland,Boomers,25-34 years,8
Ireland,Boomers,25-34 years,51
Ireland,Boomers,25-34 years,20
Ireland,Boomers,25-34 years,69
Ireland,Boomers,35-54 years,91
Ireland,Boomers,25-34 years,15
Ireland,Boomers,35-54 years,23
Ireland,Boomers,25-34 years,80
Ireland,Boomers,35-54 years,82
Ireland,Boomers,25-34 years,11
Ireland,Boomers,35-54 years,16
Ireland,Boomers,25-34 years,57
Ireland,Boomers,35-54 years,85
Ireland,Boomers,35-54 years,28
Ireland,Boomers,25-34 years,13
Ireland,Boomers,25-34 years,77
Ireland,Boomers,35-54 years,99
Ireland,Boomers,35-54 years,38
Ireland,Boomers,25-34 years,9
Ireland,Boomers,35-54 years,111
Ireland,Boomers,35-54 years,34
Ireland,Boomers,35-54 years,111
Ireland,Boomers,35-54 years,24
Ireland,Boomers,35-54 years,126
Ireland,Boomers,35-54 years,33
Ireland,Boomers,35-54 years,140
Ireland,Boomers,35-54 years,34
Ireland,Boomers,35-54 years,104
Ireland,Boomers,35-54 years,26
Ireland,Boomers,35-54 years,138
Ireland,Boomers,35-54 years,37
Ireland,Boomers,35-54 years,139
Ireland,Boomers,35-54 years,34
Ireland,Boomers,35-54 years,109
Ireland,Boomers,35-54 years,29
Ireland,Boomers,35-54 years,135
Ireland,Boomers,35-54 years,37
Ireland,Boomers,35-54 years,152
Ireland,Boomers,35-54 years,31
Ireland,Boomers,35-54 years,134
Ireland,Boomers,35-54 years,27
Ireland,Boomers,35-54 years,125
Ireland,Boomers,35-54 years,30
Ireland,Boomers,35-54 years,119
Ireland,Boomers,35-54 years,45
Ireland,Boomers,35-54 years,142
Ireland,Boomers,35-54 years,46
Ireland,Boomers,35-54 years,158
Ireland,Boomers,35-54 years,33
Ireland,Boomers,55-74 years,78
Ireland,Boomers,55-74 years,15
Ireland,Boomers,55-74 years,89
Ireland,Boomers,55-74 years,15
Ireland,Boomers,55-74 years,102
Ireland,Boomers,55-74 years,18
Ireland,Boomers,55-74 years,81
Ireland,Boomers,55-74 years,15
Israel,Boomers,25-34 years,27
Israel,Boomers,25-34 years,11
Israel,Boomers,25-34 years,25
Israel,Boomers,25-34 years,12
Israel,Boomers,25-34 years,33
Israel,Boomers,25-34 years,13
Israel,Boomers,25-34 years,41
Israel,Boomers,25-34 years,8
Israel,Boomers,25-34 years,43
Israel,Boomers,25-34 years,17
Israel,Boomers,25-34 years,48
Israel,Boomers,25-34 years,14
Israel,Boomers,35-54 years,74
Israel,Boomers,25-34 years,41
Israel,Boomers,35-54 years,27
Israel,Boomers,25-34 years,9
Israel,Boomers,35-54 years,74
Israel,Boomers,25-34 years,42
Israel,Boomers,25-34 years,17
Israel,Boomers,35-54 years,24
Israel,Boomers,25-34 years,47
Israel,Boomers,35-54 years,69
Israel,Boomers,35-54 years,29
Israel,Boomers,25-34 years,13
Israel,Boomers,35-54 years,97
Israel,Boomers,25-34 years,52
Israel,Boomers,25-34 years,16
Israel,Boomers,35-54 years,25
Israel,Boomers,35-54 years,72
Israel,Boomers,35-54 years,22
Israel,Boomers,35-54 years,57
Israel,Boomers,35-54 years,21
Israel,Boomers,35-54 years,83
Israel,Boomers,35-54 years,16
Israel,Boomers,35-54 years,55
Israel,Boomers,35-54 years,19
Israel,Boomers,35-54 years,105
Israel,Boomers,35-54 years,15
Israel,Boomers,35-54 years,100
Israel,Boomers,35-54 years,24
Israel,Boomers,35-54 years,94
Israel,Boomers,35-54 years,24
Israel,Boomers,35-54 years,99
Israel,Boomers,35-54 years,31
Israel,Boomers,35-54 years,125
Israel,Boomers,35-54 years,25
Israel,Boomers,35-54 years,90
Israel,Boomers,35-54 years,30
