country,generation,age,suicides_no
Kyrgyzstan,Millenials,5-14 years,5
Kyrgyzstan,Millenials,15-24 years,82
Kyrgyzstan,Millenials,15-24 years,26
Kyrgyzstan,Millenials,5-14 years,18
Kyrgyzstan,Millenials,5-14 years,6
Kyrgyzstan,Millenials,15-24 years,78
Kyrgyzstan,Millenials,15-24 years,34
Kyrgyzstan,Millenials,5-14 years,14
Kyrgyzstan,Millenials,5-14 years,5
Kyrgyzstan,Millenials,15-24 years,90
Kyrgyzstan,Millenials,15-24 years,41
Kyrgyzstan,Millenials,15-24 years,89
Kyrgyzstan,Millenials,15-24 years,18
Kyrgyzstan,Millenials,15-24 years,80
Kyrgyzstan,Millenials,15-24 years,37
Kyrgyzstan,Millenials,15-24 years,86
Kyrgyzstan,Millenials,15-24 years,40
Kyrgyzstan,Millenials,25-34 years,92
Kyrgyzstan,Millenials,15-24 years,82
Kyrgyzstan,Millenials,15-24 years,47
Kyrgyzstan,Millenials,25-34 years,18
Kyrgyzstan,Millenials,25-34 years,119
Kyrgyzstan,Millenials,15-24 years,73
Kyrgyzstan,Millenials,15-24 years,40
Kyrgyzstan,Millenials,25-34 years,23
Kyrgyzstan,Millenials,25-34 years,84
Kyrgyzstan,Millenials,15-24 years,74
Kyrgyzstan,Millenials,15-24 years,37
Kyrgyzstan,Millenials,25-34 years,19
Kyrgyzstan,Millenials,25-34 years,93
Kyrgyzstan,Millenials,15-24 years,61
Kyrgyzstan,Millenials,15-24 years,29
Kyrgyzstan,Millenials,25-34 years,22
Kyrgyzstan,Millenials,25-34 years,68
Kyrgyzstan,Millenials,15-24 years,65
Kyrgyzstan,Millenials,15-24 years,35
Kyrgyzstan,Millenials,25-34 years,12
Latvia,Millenials,5-14 years,3
Latvia,Millenials,5-14 years,1
Latvia,Millenials,5-14 years,4
Latvia,Millenials,5-14 years,0
Latvia,Millenials,5-14 years,3
Latvia,Millenials,5-14 years,2
Latvia,Millenials,5-14 years,5
Latvia,Millenials,5-14 years,1
Latvia,Millenials,5-14 years,1
Latvia,Millenials,5-14 years,0
Latvia,Millenials,5-14 years,5
Latvia,Millenials,5-14 years,1
Latvia,Millenials,15-24 years,44
Latvia,Millenials,15-24 years,6
Latvia,Millenials,5-14 years,3
Latvia,Millenials,5-14 years,0
Latvia,Millenials,15-24 years,53
Latvia,Millenials,15-24 years,7
Latvia,Millenials,5-14 years,4
Latvia,Millenials,5-14 years,0
Latvia,Millenials,15-24 years,44
Latvia,Millenials,15-24 years,9
Latvia,Millenials,5-14 years,3
Latvia,Millenials,5-14 years,1
Latvia,Millenials,15-24 years,40
Latvia,Millenials,15-24 years,7
Latvia,Millenials,5-14 years,2
Latvia,Millenials,5-14 years,0
Latvia,Millenials,15-24 years,45
Latvia,Millenials,15-24 years,6
Latvia,Millenials,5-14 years,4
Latvia,Millenials,5-14 years,1
Latvia,Millenials,15-24 years,49
Latvia,Millenials,15-24 years,1
Latvia,Millenials,5-14 years,0
Latvia,Millenials,5-14 years,0
Latvia,Millenials,15-24 years,32
Latvia,Millenials,15-24 years,6
Latvia,Millenials,15-24 years,39
Latvia,Millenials,15-24 years,7
Latvia,Millenials,15-24 years,38
Latvia,Millenials,15-24 years,3
Latvia,Millenials,15-24 years,34
Latvia,Millenials,15-24 years,4
Latvia,Millenials,25-34 years,56
Latvia,Millenials,15-24 years,38
Latvia,Millenials,25-34 years,9
Latvia,Millenials,15-24 years,5
Latvia,Millenials,25-34 years,50
Latvia,Millenials,15-24 years,34
Latvia,Millenials,15-24 years,6
Latvia,Millenials,25-34 years,5
Latvia,Millenials,25-34 years,53
Latvia,Millenials,15-24 years,17
Latvia,Millenials,25-34 years,6
Latvia,Millenials,15-24 years,2
Latvia,Millenials,25-34 years,45
Latvia,Millenials,15-24 years,31
Latvia,Millenials,25-34 years,10
Latvia,Millenials,15-24 years,6
Latvia,Millenials,25-34 years,48
Latvia,Millenials,15-24 years,24
Latvia,Millenials,15-24 years,3
Latvia,Millenials,25-34 years,2
Lithuania,Millenials,5-14 years,4
Lithuania,Millenials,5-14 years,2
Lithuania,Millenials,5-14 years,5
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,5-14 years,4
Lithuania,Millenials,5-14 years,3
Lithuania,Millenials,5-14 years,2
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,5-14 years,8
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,5-14 years,6
Lithuania,Millenials,5-14 years,0
Lithuania,Millenials,15-24 years,119
Lithuania,Millenials,15-24 years,18
Lithuania,Millenials,5-14 years,8
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,15-24 years,156
Lithuania,Millenials,15-24 years,15
Lithuania,Millenials,5-14 years,4
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,15-24 years,122
Lithuania,Millenials,15-24 years,11
Lithuania,Millenials,5-14 years,2
Lithuania,Millenials,5-14 years,2
Lithuania,Millenials,15-24 years,115
Lithuania,Millenials,15-24 years,19
Lithuania,Millenials,5-14 years,6
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,15-24 years,100
Lithuania,Millenials,15-24 years,11
Lithuania,Millenials,5-14 years,2
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,15-24 years,97
Lithuania,Millenials,15-24 years,10
Lithuania,Millenials,5-14 years,5
Lithuania,Millenials,5-14 years,1
Lithuania,Millenials,15-24 years,101
Lithuania,Millenials,15-24 years,10
Lithuania,Millenials,15-24 years,114
Lithuania,Millenials,15-24 years,17
Lithuania,Millenials,15-24 years,109
Lithuania,Millenials,15-24 years,16
Lithuania,Millenials,15-24 years,93
Lithuania,Millenials,15-24 years,14
Lithuania,Millenials,25-34 years,124
Lithuania,Millenials,15-24 years,74
Lithuania,Millenials,25-34 years,17
Lithuania,Millenials,15-24 years,10
Lithuania,Millenials,25-34 years,117
Lithuania,Millenials,15-24 years,64
Lithuania,Millenials,25-34 years,10
Lithuania,Millenials,15-24 years,8
Lithuania,Millenials,25-34 years,121
Lithuania,Millenials,15-24 years,96
Lithuania,Millenials,25-34 years,22
Lithuania,Millenials,15-24 years,17
Lithuania,Millenials,25-34 years,94
Lithuania,Millenials,15-24 years,88
Lithuania,Millenials,15-24 years,12
Lithuania,Millenials,25-34 years,11
Lithuania,Millenials,25-34 years,101
Lithuania,Millenials,15-24 years,66
Lithuania,Millenials,25-34 years,17
Lithuania,Millenials,15-24 years,10
Lithuania,Millenials,25-34 years,96
Lithuania,Millenials,15-24 years,41
Lithuania,Millenials,25-34 years,8
Lithuania,Millenials,15-24 years,6
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,1
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,1
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,3
Luxembourg,Millenials,15-24 years,1
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,6
Luxembourg,Millenials,15-24 years,1
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,6
Luxembourg,Millenials,15-24 years,1
Luxembourg,Millenials,5-14 years,1
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,4
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,6
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,4
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,5-14 years,0
Luxembourg,Millenials,15-24 years,2
Luxembourg,Millenials,15-24 years,2
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,15-24 years,1
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,15-24 years,3
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,25-34 years,4
Luxembourg,Millenials,15-24 years,3
Luxembourg,Millenials,15-24 years,2
Luxembourg,Millenials,25-34 years,1
Luxembourg,Millenials,15-24 years,5
Luxembourg,Millenials,25-34 years,4
Luxembourg,Millenials,15-24 years,1
Luxembourg,Millenials,25-34 years,1
Luxembourg,Millenials,15-24 years,2
Luxembourg,Millenials,25-34 years,2
Luxembourg,Millenials,15-24 years,0
Luxembourg,Millenials,25-34 years,0
Luxembourg,Millenials,25-34 years,7
Luxembourg,Millenials,15-24 years,2
Luxembourg,Millenials,15-24 years,2
Luxembourg,Millenials,25-34 years,2
Luxembourg,Millenials,15-24 years,4
Luxembourg,Millenials,25-34 years,4
Luxembourg,Millenials,15-24 years,1
Luxembourg,Millenials,25-34 years,0
Macau,Millenials,5-14 years,0
Macau,Millenials,5-14 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,1
Maldives,Millenials,15-24 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,1
Maldives,Millenials,15-24 years,1
Maldives,Millenials,5-14 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,5-14 years,1
Maldives,Millenials,15-24 years,0
Maldives,Millenials,5-14 years,0
Maldives,Millenials,15-24 years,0
Maldives,Millenials,15-24 years,1
Maldives,Millenials,15-24 years,1
Maldives,Millenials,15-24 years,0
Maldives,Millenials,15-24 years,0
Maldives,Millenials,15-24 years,1
Maldives,Millenials,15-24 years,0
Maldives,Millenials,25-34 years,1
Maldives,Millenials,15-24 years,0
Maldives,Millenials,25-34 years,0
Maldives,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,4
Malta,Millenials,15-24 years,1
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,1
Malta,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,2
Malta,Millenials,15-24 years,2
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,3
Malta,Millenials,15-24 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,5-14 years,0
Malta,Millenials,15-24 years,2
Malta,Millenials,15-24 years,0
Malta,Millenials,15-24 years,1
Malta,Millenials,15-24 years,0
Malta,Millenials,15-24 years,3
Malta,Millenials,15-24 years,1
Malta,Millenials,15-24 years,3
Malta,Millenials,15-24 years,0
Malta,Millenials,25-34 years,4
Malta,Millenials,15-24 years,3
Malta,Millenials,15-24 years,0
Malta,Millenials,25-34 years,0
Malta,Millenials,25-34 years,3
Malta,Millenials,15-24 years,1
Malta,Millenials,15-24 years,0
Malta,Millenials,25-34 years,0
Malta,Millenials,15-24 years,2
Malta,Millenials,25-34 years,2
Malta,Millenials,25-34 years,1
Malta,Millenials,15-24 years,0
Malta,Millenials,15-24 years,2
Malta,Millenials,25-34 years,2
Malta,Millenials,15-24 years,1
Malta,Millenials,25-34 years,1
Malta,Millenials,25-34 years,8
Malta,Millenials,15-24 years,2
Malta,Millenials,15-24 years,1
Malta,Millenials,25-34 years,1
Mauritius,Millenials,5-14 years,3
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,4
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,2
Mauritius,Millenials,5-14 years,2
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,2
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,2
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,2
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,15-24 years,13
Mauritius,Millenials,15-24 years,8
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,15-24 years,17
Mauritius,Millenials,15-24 years,11
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,15-24 years,8
Mauritius,Millenials,15-24 years,6
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,15-24 years,11
Mauritius,Millenials,15-24 years,5
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,15-24 years,9
Mauritius,Millenials,15-24 years,5
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,15-24 years,17
Mauritius,Millenials,15-24 years,9
Mauritius,Millenials,5-14 years,1
Mauritius,Millenials,5-14 years,0
Mauritius,Millenials,15-24 years,16
Mauritius,Millenials,15-24 years,11
Mauritius,Millenials,15-24 years,11
Mauritius,Millenials,15-24 years,2
Mauritius,Millenials,15-24 years,16
Mauritius,Millenials,15-24 years,7
Mauritius,Millenials,15-24 years,15
Mauritius,Millenials,15-24 years,2
Mauritius,Millenials,25-34 years,28
Mauritius,Millenials,15-24 years,13
Mauritius,Millenials,15-24 years,10
Mauritius,Millenials,25-34 years,5
Mauritius,Millenials,25-34 years,26
Mauritius,Millenials,15-24 years,10
Mauritius,Millenials,15-24 years,9
Mauritius,Millenials,25-34 years,6
Mauritius,Millenials,25-34 years,19
Mauritius,Millenials,15-24 years,17
Mauritius,Millenials,15-24 years,8
Mauritius,Millenials,25-34 years,1
Mauritius,Millenials,25-34 years,24
Mauritius,Millenials,15-24 years,24
Mauritius,Millenials,25-34 years,7
Mauritius,Millenials,15-24 years,3
Mauritius,Millenials,25-34 years,16
Mauritius,Millenials,15-24 years,14
Mauritius,Millenials,25-34 years,10
Mauritius,Millenials,15-24 years,7
Mauritius,Millenials,25-34 years,17
Mauritius,Millenials,15-24 years,18
Mauritius,Millenials,15-24 years,4
Mauritius,Millenials,25-34 years,3
Mexico,Millenials,5-14 years,46
Mexico,Millenials,5-14 years,18
Mexico,Millenials,5-14 years,41
Mexico,Millenials,5-14 years,21
Mexico,Millenials,5-14 years,45
Mexico,Millenials,5-14 years,20
Mexico,Millenials,5-14 years,46
Mexico,Millenials,5-14 years,26
Mexico,Millenials,5-14 years,50
Mexico,Millenials,5-14 years,27
Mexico,Millenials,5-14 years,61
Mexico,Millenials,5-14 years,29
Mexico,Millenials,5-14 years,81
Mexico,Millenials,5-14 years,30
Mexico,Millenials,5-14 years,87
Mexico,Millenials,5-14 years,36
Mexico,Millenials,5-14 years,59
Mexico,Millenials,5-14 years,40
Mexico,Millenials,5-14 years,75
Mexico,Millenials,5-14 years,43
Mexico,Millenials,15-24 years,908
Mexico,Millenials,15-24 years,263
Mexico,Millenials,5-14 years,79
Mexico,Millenials,5-14 years,61
Mexico,Millenials,15-24 years,919
Mexico,Millenials,15-24 years,260
Mexico,Millenials,5-14 years,103
Mexico,Millenials,5-14 years,63
Mexico,Millenials,15-24 years,953
Mexico,Millenials,15-24 years,280
Mexico,Millenials,5-14 years,91
Mexico,Millenials,5-14 years,52
Mexico,Millenials,15-24 years,942
Mexico,Millenials,15-24 years,238
Mexico,Millenials,5-14 years,98
Mexico,Millenials,5-14 years,50
Mexico,Millenials,15-24 years,943
Mexico,Millenials,15-24 years,272
Mexico,Millenials,5-14 years,98
Mexico,Millenials,5-14 years,57
Mexico,Millenials,15-24 years,926
Mexico,Millenials,15-24 years,287
Mexico,Millenials,5-14 years,114
Mexico,Millenials,5-14 years,61
Mexico,Millenials,15-24 years,910
Mexico,Millenials,15-24 years,272
Mexico,Millenials,15-24 years,997
Mexico,Millenials,15-24 years,325
Mexico,Millenials,15-24 years,1032
Mexico,Millenials,15-24 years,359
Mexico,Millenials,15-24 years,1074
Mexico,Millenials,15-24 years,350
Mexico,Millenials,15-24 years,1308
Mexico,Millenials,25-34 years,1024
Mexico,Millenials,15-24 years,439
Mexico,Millenials,25-34 years,225
Mexico,Millenials,15-24 years,1251
Mexico,Millenials,25-34 years,1013
Mexico,Millenials,15-24 years,407
Mexico,Millenials,25-34 years,214
Mexico,Millenials,25-34 years,1151
Mexico,Millenials,15-24 years,1220
Mexico,Millenials,15-24 years,392
Mexico,Millenials,25-34 years,212
Mexico,Millenials,15-24 years,1334
Mexico,Millenials,25-34 years,1140
Mexico,Millenials,15-24 years,416
Mexico,Millenials,25-34 years,271
Mexico,Millenials,25-34 years,1195
Mexico,Millenials,15-24 years,1347
Mexico,Millenials,15-24 years,484
Mexico,Millenials,25-34 years,267
Mongolia,Millenials,25-34 years,127
Mongolia,Millenials,15-24 years,85
Mongolia,Millenials,15-24 years,18
Mongolia,Millenials,25-34 years,15
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,2
Montenegro,Millenials,15-24 years,2
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,5-14 years,0
Montenegro,Millenials,15-24 years,5
Montenegro,Millenials,15-24 years,0
Montenegro,Millenials,15-24 years,7
Montenegro,Millenials,15-24 years,1
Montenegro,Millenials,15-24 years,3
Montenegro,Millenials,15-24 years,1
Netherlands,Millenials,5-14 years,3
Netherlands,Millenials,5-14 years,0
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,5-14 years,3
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,5-14 years,3
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,5-14 years,5
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,5-14 years,4
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,5-14 years,11
Netherlands,Millenials,5-14 years,0
Netherlands,Millenials,5-14 years,6
Netherlands,Millenials,5-14 years,3
Netherlands,Millenials,5-14 years,7
Netherlands,Millenials,5-14 years,5
Netherlands,Millenials,5-14 years,5
Netherlands,Millenials,5-14 years,0
Netherlands,Millenials,15-24 years,71
Netherlands,Millenials,15-24 years,32
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,15-24 years,80
Netherlands,Millenials,15-24 years,26
Netherlands,Millenials,5-14 years,5
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,15-24 years,68
Netherlands,Millenials,15-24 years,29
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,15-24 years,72
Netherlands,Millenials,15-24 years,25
Netherlands,Millenials,5-14 years,7
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,15-24 years,78
Netherlands,Millenials,15-24 years,33
Netherlands,Millenials,5-14 years,11
Netherlands,Millenials,5-14 years,2
Netherlands,Millenials,15-24 years,91
Netherlands,Millenials,15-24 years,34
Netherlands,Millenials,5-14 years,3
Netherlands,Millenials,5-14 years,1
Netherlands,Millenials,15-24 years,72
Netherlands,Millenials,15-24 years,22
Netherlands,Millenials,15-24 years,67
Netherlands,Millenials,15-24 years,31
Netherlands,Millenials,15-24 years,77
Netherlands,Millenials,15-24 years,24
Netherlands,Millenials,15-24 years,97
Netherlands,Millenials,15-24 years,26
Netherlands,Millenials,25-34 years,138
Netherlands,Millenials,15-24 years,85
Netherlands,Millenials,25-34 years,63
Netherlands,Millenials,15-24 years,38
Netherlands,Millenials,25-34 years,143
Netherlands,Millenials,15-24 years,97
Netherlands,Millenials,25-34 years,58
Netherlands,Millenials,15-24 years,33
Netherlands,Millenials,25-34 years,137
Netherlands,Millenials,15-24 years,93
Netherlands,Millenials,15-24 years,46
Netherlands,Millenials,25-34 years,46
Netherlands,Millenials,25-34 years,117
Netherlands,Millenials,15-24 years,81
Netherlands,Millenials,25-34 years,54
Netherlands,Millenials,15-24 years,48
Netherlands,Millenials,25-34 years,146
Netherlands,Millenials,15-24 years,89
Netherlands,Millenials,25-34 years,65
Netherlands,Millenials,15-24 years,34
Netherlands,Millenials,25-34 years,159
Netherlands,Millenials,15-24 years,77
Netherlands,Millenials,25-34 years,65
Netherlands,Millenials,15-24 years,35
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,0
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,1
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,5-14 years,1
New Zealand,Millenials,5-14 years,5
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,3
New Zealand,Millenials,5-14 years,5
New Zealand,Millenials,5-14 years,3
New Zealand,Millenials,5-14 years,9
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,3
New Zealand,Millenials,5-14 years,3
New Zealand,Millenials,5-14 years,3
New Zealand,Millenials,5-14 years,1
New Zealand,Millenials,15-24 years,87
New Zealand,Millenials,15-24 years,23
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,5-14 years,1
New Zealand,Millenials,15-24 years,66
New Zealand,Millenials,15-24 years,30
New Zealand,Millenials,5-14 years,0
New Zealand,Millenials,5-14 years,0
New Zealand,Millenials,15-24 years,66
New Zealand,Millenials,15-24 years,31
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,1
New Zealand,Millenials,15-24 years,83
New Zealand,Millenials,15-24 years,30
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,15-24 years,84
New Zealand,Millenials,15-24 years,24
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,5-14 years,0
New Zealand,Millenials,15-24 years,95
New Zealand,Millenials,15-24 years,24
New Zealand,Millenials,5-14 years,4
New Zealand,Millenials,5-14 years,2
New Zealand,Millenials,15-24 years,70
New Zealand,Millenials,15-24 years,23
New Zealand,Millenials,15-24 years,83
New Zealand,Millenials,15-24 years,38
New Zealand,Millenials,15-24 years,94
New Zealand,Millenials,15-24 years,21
New Zealand,Millenials,15-24 years,77
New Zealand,Millenials,15-24 years,35
New Zealand,Millenials,15-24 years,96
New Zealand,Millenials,25-34 years,70
New Zealand,Millenials,15-24 years,33
New Zealand,Millenials,25-34 years,19
New Zealand,Millenials,15-24 years,107
New Zealand,Millenials,25-34 years,60
New Zealand,Millenials,15-24 years,41
New Zealand,Millenials,25-34 years,22
New Zealand,Millenials,15-24 years,75
New Zealand,Millenials,25-34 years,51
New Zealand,Millenials,15-24 years,37
New Zealand,Millenials,25-34 years,21
Nicaragua,Millenials,15-24 years,83
Nicaragua,Millenials,15-24 years,33
Nicaragua,Millenials,25-34 years,82
Nicaragua,Millenials,15-24 years,88
Nicaragua,Millenials,15-24 years,54
Nicaragua,Millenials,25-34 years,13
Nicaragua,Millenials,25-34 years,74
Nicaragua,Millenials,15-24 years,73
Nicaragua,Millenials,15-24 years,42
Nicaragua,Millenials,25-34 years,17
Nicaragua,Millenials,25-34 years,83
Nicaragua,Millenials,15-24 years,85
Nicaragua,Millenials,15-24 years,38
Nicaragua,Millenials,25-34 years,10
Nicaragua,Millenials,25-34 years,73
Nicaragua,Millenials,15-24 years,65
Nicaragua,Millenials,15-24 years,31
Nicaragua,Millenials,25-34 years,16
Nicaragua,Millenials,25-34 years,65
Nicaragua,Millenials,15-24 years,68
Nicaragua,Millenials,15-24 years,41
Nicaragua,Millenials,25-34 years,19
Norway,Millenials,5-14 years,4
Norway,Millenials,5-14 years,1
Norway,Millenials,5-14 years,4
Norway,Millenials,5-14 years,1
Norway,Millenials,5-14 years,5
Norway,Millenials,5-14 years,2
Norway,Millenials,5-14 years,6
Norway,Millenials,5-14 years,2
Norway,Millenials,5-14 years,7
Norway,Millenials,5-14 years,2
Norway,Millenials,5-14 years,6
Norway,Millenials,5-14 years,3
Norway,Millenials,5-14 years,3
Norway,Millenials,5-14 years,0
Norway,Millenials,5-14 years,5
Norway,Millenials,5-14 years,0
Norway,Millenials,5-14 years,1
Norway,Millenials,5-14 years,1
Norway,Millenials,5-14 years,4
Norway,Millenials,5-14 years,0
Norway,Millenials,15-24 years,61
Norway,Millenials,15-24 years,20
Norway,Millenials,5-14 years,0
Norway,Millenials,5-14 years,0
Norway,Millenials,15-24 years,49
Norway,Millenials,15-24 years,15
Norway,Millenials,5-14 years,2
Norway,Millenials,5-14 years,0
Norway,Millenials,15-24 years,58
Norway,Millenials,15-24 years,17
Norway,Millenials,5-14 years,6
Norway,Millenials,5-14 years,3
Norway,Millenials,15-24 years,58
Norway,Millenials,15-24 years,20
Norway,Millenials,5-14 years,3
Norway,Millenials,5-14 years,0
Norway,Millenials,15-24 years,50
Norway,Millenials,15-24 years,20
Norway,Millenials,5-14 years,4
Norway,Millenials,5-14 years,1
Norway,Millenials,15-24 years,68
Norway,Millenials,15-24 years,18
Norway,Millenials,5-14 years,1
Norway,Millenials,5-14 years,0
Norway,Millenials,15-24 years,45
Norway,Millenials,15-24 years,14
Norway,Millenials,15-24 years,48
Norway,Millenials,15-24 years,21
Norway,Millenials,15-24 years,51
Norway,Millenials,15-24 years,18
Norway,Millenials,15-24 years,59
