country,generation,age,suicides_no
Latvia,Silent,55-74 years,136
Latvia,Silent,75+ years,25
Latvia,Silent,55-74 years,38
Latvia,Silent,55-74 years,114
Latvia,Silent,75+ years,19
Latvia,Silent,75+ years,31
Latvia,Silent,55-74 years,44
Latvia,Silent,75+ years,28
Latvia,Silent,55-74 years,102
Latvia,Silent,75+ years,22
Latvia,Silent,55-74 years,27
Latvia,Silent,75+ years,39
Latvia,Silent,55-74 years,85
Latvia,Silent,75+ years,27
Latvia,Silent,55-74 years,27
Latvia,Silent,75+ years,34
Latvia,Silent,55-74 years,118
Latvia,Silent,75+ years,27
Latvia,Silent,55-74 years,32
Latvia,Silent,75+ years,30
Latvia,Silent,55-74 years,114
Latvia,Silent,75+ years,26
Latvia,Silent,55-74 years,30
Latvia,Silent,75+ years,25
Latvia,Silent,55-74 years,105
Latvia,Silent,55-74 years,29
Latvia,Silent,75+ years,10
Latvia,Silent,75+ years,35
Latvia,Silent,75+ years,22
Latvia,Silent,75+ years,25
Latvia,Silent,75+ years,22
Latvia,Silent,75+ years,31
Latvia,Silent,75+ years,11
Latvia,Silent,75+ years,29
Latvia,Silent,75+ years,19
Latvia,Silent,75+ years,33
Latvia,Silent,75+ years,22
Lithuania,Silent,55-74 years,325
Lithuania,Silent,55-74 years,101
Lithuania,Silent,55-74 years,336
Lithuania,Silent,55-74 years,118
Lithuania,Silent,55-74 years,294
Lithuania,Silent,55-74 years,94
Lithuania,Silent,55-74 years,345
Lithuania,Silent,55-74 years,80
Lithuania,Silent,55-74 years,284
Lithuania,Silent,55-74 years,84
Lithuania,Silent,55-74 years,324
Lithuania,Silent,55-74 years,101
Lithuania,Silent,55-74 years,322
Lithuania,Silent,75+ years,57
Lithuania,Silent,75+ years,40
Lithuania,Silent,55-74 years,87
Lithuania,Silent,55-74 years,285
Lithuania,Silent,75+ years,47
Lithuania,Silent,75+ years,39
Lithuania,Silent,55-74 years,85
Lithuania,Silent,55-74 years,288
Lithuania,Silent,75+ years,53
Lithuania,Silent,75+ years,36
Lithuania,Silent,55-74 years,72
Lithuania,Silent,55-74 years,271
Lithuania,Silent,75+ years,48
Lithuania,Silent,75+ years,41
Lithuania,Silent,55-74 years,73
Lithuania,Silent,55-74 years,289
Lithuania,Silent,75+ years,52
Lithuania,Silent,75+ years,34
Lithuania,Silent,55-74 years,86
Lithuania,Silent,55-74 years,238
Lithuania,Silent,75+ years,51
Lithuania,Silent,75+ years,37
Lithuania,Silent,55-74 years,59
Lithuania,Silent,55-74 years,220
Lithuania,Silent,75+ years,51
Lithuania,Silent,75+ years,40
Lithuania,Silent,55-74 years,46
Lithuania,Silent,75+ years,56
Lithuania,Silent,55-74 years,190
Lithuania,Silent,75+ years,36
Lithuania,Silent,55-74 years,60
Lithuania,Silent,55-74 years,239
Lithuania,Silent,75+ years,57
Lithuania,Silent,75+ years,40
Lithuania,Silent,55-74 years,48
Lithuania,Silent,55-74 years,219
Lithuania,Silent,75+ years,49
Lithuania,Silent,75+ years,41
Lithuania,Silent,55-74 years,50
Lithuania,Silent,75+ years,56
Lithuania,Silent,75+ years,38
Lithuania,Silent,75+ years,53
Lithuania,Silent,75+ years,37
Lithuania,Silent,75+ years,63
Lithuania,Silent,75+ years,40
Lithuania,Silent,75+ years,72
Lithuania,Silent,75+ years,45
Lithuania,Silent,75+ years,67
Lithuania,Silent,75+ years,38
Lithuania,Silent,75+ years,78
Lithuania,Silent,75+ years,29
Luxembourg,Silent,35-54 years,12
Luxembourg,Silent,35-54 years,5
Luxembourg,Silent,35-54 years,11
Luxembourg,Silent,35-54 years,2
Luxembourg,Silent,35-54 years,19
Luxembourg,Silent,35-54 years,8
Luxembourg,Silent,35-54 years,18
Luxembourg,Silent,35-54 years,5
Luxembourg,Silent,35-54 years,20
Luxembourg,Silent,35-54 years,7
Luxembourg,Silent,35-54 years,16
Luxembourg,Silent,35-54 years,10
Luxembourg,Silent,55-74 years,16
Luxembourg,Silent,55-74 years,9
Luxembourg,Silent,55-74 years,10
Luxembourg,Silent,55-74 years,7
Luxembourg,Silent,55-74 years,8
Luxembourg,Silent,55-74 years,6
Luxembourg,Silent,55-74 years,15
Luxembourg,Silent,55-74 years,5
Luxembourg,Silent,55-74 years,11
Luxembourg,Silent,55-74 years,3
Luxembourg,Silent,55-74 years,18
Luxembourg,Silent,55-74 years,3
Luxembourg,Silent,55-74 years,13
Luxembourg,Silent,55-74 years,8
Luxembourg,Silent,55-74 years,11
Luxembourg,Silent,55-74 years,4
Luxembourg,Silent,55-74 years,11
Luxembourg,Silent,55-74 years,6
Luxembourg,Silent,55-74 years,15
Luxembourg,Silent,55-74 years,8
Luxembourg,Silent,75+ years,5
Luxembourg,Silent,55-74 years,15
Luxembourg,Silent,75+ years,5
Luxembourg,Silent,55-74 years,10
Luxembourg,Silent,55-74 years,27
Luxembourg,Silent,75+ years,6
Luxembourg,Silent,55-74 years,8
Luxembourg,Silent,75+ years,3
Luxembourg,Silent,75+ years,6
Luxembourg,Silent,55-74 years,8
Luxembourg,Silent,55-74 years,2
Luxembourg,Silent,75+ years,0
Luxembourg,Silent,75+ years,6
Luxembourg,Silent,55-74 years,7
Luxembourg,Silent,75+ years,3
Luxembourg,Silent,55-74 years,6
Luxembourg,Silent,75+ years,7
Luxembourg,Silent,55-74 years,7
Luxembourg,Silent,75+ years,1
Luxembourg,Silent,55-74 years,2
Luxembourg,Silent,75+ years,8
Luxembourg,Silent,55-74 years,10
Luxembourg,Silent,55-74 years,4
Luxembourg,Silent,75+ years,1
Luxembourg,Silent,55-74 years,14
Luxembourg,Silent,75+ years,3
Luxembourg,Silent,55-74 years,10
Luxembourg,Silent,75+ years,2
Luxembourg,Silent,75+ years,5
Luxembourg,Silent,55-74 years,6
Luxembourg,Silent,55-74 years,3
Luxembourg,Silent,75+ years,1
Luxembourg,Silent,75+ years,3
Luxembourg,Silent,55-74 years,10
Luxembourg,Silent,55-74 years,3
Luxembourg,Silent,75+ years,1
Luxembourg,Silent,75+ years,7
Luxembourg,Silent,55-74 years,5
Luxembourg,Silent,55-74 years,3
Luxembourg,Silent,75+ years,1
Luxembourg,Silent,75+ years,4
Luxembourg,Silent,75+ years,5
Luxembourg,Silent,75+ years,7
Luxembourg,Silent,75+ years,2
Luxembourg,Silent,75+ years,3
Luxembourg,Silent,75+ years,2
Luxembourg,Silent,75+ years,4
Luxembourg,Silent,75+ years,3
Luxembourg,Silent,75+ years,4
Luxembourg,Silent,75+ years,2
Macau,Silent,55-74 years,3
Macau,Silent,55-74 years,2
Maldives,Silent,55-74 years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,1
Maldives,Silent,55-74 years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,55-74 years,0
Maldives,Silent,75+ years,0
Maldives,Silent,75+ years,0
Maldives,Silent,75+ years,0
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,3
Malta,Silent,35-54 years,0
Malta,Silent,35-54 years,4
Malta,Silent,35-54 years,3
Malta,Silent,35-54 years,4
Malta,Silent,35-54 years,0
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,3
Malta,Silent,55-74 years,3
Malta,Silent,55-74 years,2
Malta,Silent,55-74 years,2
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,2
Malta,Silent,55-74 years,1
Malta,Silent,55-74 years,1
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,1
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,0
Malta,Silent,55-74 years,3
Malta,Silent,55-74 years,2
Malta,Silent,55-74 years,2
Malta,Silent,55-74 years,1
Malta,Silent,55-74 years,7
Malta,Silent,75+ years,1
Malta,Silent,55-74 years,1
Malta,Silent,75+ years,0
Malta,Silent,55-74 years,3
Malta,Silent,75+ years,1
Malta,Silent,55-74 years,3
Malta,Silent,75+ years,0
Malta,Silent,75+ years,2
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,1
Malta,Silent,75+ years,0
Malta,Silent,75+ years,2
Malta,Silent,75+ years,2
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,2
Malta,Silent,75+ years,3
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,1
Malta,Silent,75+ years,0
Malta,Silent,75+ years,3
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,2
Malta,Silent,75+ years,0
Malta,Silent,55-74 years,5
Malta,Silent,75+ years,1
Malta,Silent,75+ years,1
Malta,Silent,55-74 years,0
Malta,Silent,75+ years,1
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,0
Malta,Silent,75+ years,0
Malta,Silent,75+ years,2
Malta,Silent,55-74 years,9
Malta,Silent,55-74 years,0
Malta,Silent,75+ years,0
Malta,Silent,75+ years,2
Malta,Silent,55-74 years,4
Malta,Silent,55-74 years,2
Malta,Silent,75+ years,0
Malta,Silent,75+ years,0
Malta,Silent,75+ years,0
Malta,Silent,75+ years,1
Malta,Silent,75+ years,0
Malta,Silent,75+ years,1
Malta,Silent,75+ years,0
Malta,Silent,75+ years,5
Malta,Silent,75+ years,0
Malta,Silent,75+ years,0
Malta,Silent,75+ years,0
Mauritius,Silent,35-54 years,18
Mauritius,Silent,35-54 years,6
Mauritius,Silent,35-54 years,7
Mauritius,Silent,35-54 years,0
Mauritius,Silent,35-54 years,36
Mauritius,Silent,35-54 years,6
Mauritius,Silent,35-54 years,44
Mauritius,Silent,35-54 years,11
Mauritius,Silent,35-54 years,37
Mauritius,Silent,35-54 years,5
Mauritius,Silent,35-54 years,33
Mauritius,Silent,35-54 years,8
Mauritius,Silent,55-74 years,12
Mauritius,Silent,55-74 years,5
Mauritius,Silent,55-74 years,8
Mauritius,Silent,55-74 years,3
Mauritius,Silent,55-74 years,13
Mauritius,Silent,55-74 years,3
Mauritius,Silent,55-74 years,12
Mauritius,Silent,55-74 years,0
Mauritius,Silent,55-74 years,13
Mauritius,Silent,55-74 years,6
Mauritius,Silent,55-74 years,16
Mauritius,Silent,55-74 years,6
Mauritius,Silent,55-74 years,11
Mauritius,Silent,55-74 years,3
Mauritius,Silent,55-74 years,11
Mauritius,Silent,55-74 years,1
Mauritius,Silent,55-74 years,5
Mauritius,Silent,55-74 years,2
Mauritius,Silent,55-74 years,13
Mauritius,Silent,55-74 years,1
Mauritius,Silent,55-74 years,12
Mauritius,Silent,75+ years,1
Mauritius,Silent,55-74 years,4
Mauritius,Silent,75+ years,1
Mauritius,Silent,55-74 years,13
Mauritius,Silent,75+ years,1
Mauritius,Silent,55-74 years,3
Mauritius,Silent,75+ years,0
Mauritius,Silent,55-74 years,12
Mauritius,Silent,75+ years,1
Mauritius,Silent,55-74 years,3
Mauritius,Silent,75+ years,0
Mauritius,Silent,75+ years,2
Mauritius,Silent,55-74 years,6
Mauritius,Silent,55-74 years,3
Mauritius,Silent,75+ years,0
Mauritius,Silent,55-74 years,11
Mauritius,Silent,75+ years,1
Mauritius,Silent,55-74 years,5
Mauritius,Silent,75+ years,1
Mauritius,Silent,75+ years,6
Mauritius,Silent,75+ years,3
Mauritius,Silent,55-74 years,10
Mauritius,Silent,55-74 years,3
Mauritius,Silent,75+ years,4
Mauritius,Silent,55-74 years,9
Mauritius,Silent,55-74 years,2
Mauritius,Silent,75+ years,0
Mauritius,Silent,55-74 years,17
Mauritius,Silent,55-74 years,3
Mauritius,Silent,75+ years,0
Mauritius,Silent,75+ years,0
Mauritius,Silent,55-74 years,8
Mauritius,Silent,75+ years,1
Mauritius,Silent,75+ years,1
Mauritius,Silent,55-74 years,4
Mauritius,Silent,75+ years,4
Mauritius,Silent,55-74 years,11
Mauritius,Silent,55-74 years,3
Mauritius,Silent,75+ years,0
Mauritius,Silent,75+ years,3
Mauritius,Silent,75+ years,0
Mauritius,Silent,75+ years,2
Mauritius,Silent,75+ years,1
Mauritius,Silent,75+ years,2
Mauritius,Silent,75+ years,0
Mauritius,Silent,75+ years,2
Mauritius,Silent,75+ years,1
Mauritius,Silent,75+ years,2
Mauritius,Silent,75+ years,0
Mauritius,Silent,75+ years,3
Mauritius,Silent,75+ years,0
Mexico,Silent,35-54 years,327
Mexico,Silent,35-54 years,55
Mexico,Silent,35-54 years,361
Mexico,Silent,35-54 years,51
Mexico,Silent,35-54 years,378
Mexico,Silent,35-54 years,68
Mexico,Silent,35-54 years,353
Mexico,Silent,35-54 years,60
Mexico,Silent,35-54 years,404
Mexico,Silent,35-54 years,79
Mexico,Silent,35-54 years,437
Mexico,Silent,35-54 years,58
Mexico,Silent,55-74 years,240
Mexico,Silent,55-74 years,28
Mexico,Silent,55-74 years,243
Mexico,Silent,55-74 years,33
Mexico,Silent,55-74 years,255
Mexico,Silent,55-74 years,32
Mexico,Silent,55-74 years,299
Mexico,Silent,55-74 years,28
Mexico,Silent,55-74 years,298
Mexico,Silent,55-74 years,34
Mexico,Silent,55-74 years,309
Mexico,Silent,55-74 years,33
Mexico,Silent,55-74 years,280
Mexico,Silent,55-74 years,35
Mexico,Silent,55-74 years,288
Mexico,Silent,55-74 years,29
Mexico,Silent,55-74 years,317
Mexico,Silent,55-74 years,34
Mexico,Silent,55-74 years,317
Mexico,Silent,55-74 years,39
Mexico,Silent,75+ years,161
Mexico,Silent,55-74 years,338
Mexico,Silent,55-74 years,51
Mexico,Silent,75+ years,13
Mexico,Silent,75+ years,124
Mexico,Silent,55-74 years,348
Mexico,Silent,55-74 years,46
Mexico,Silent,75+ years,10
Mexico,Silent,75+ years,151
Mexico,Silent,55-74 years,385
Mexico,Silent,55-74 years,55
Mexico,Silent,75+ years,11
Mexico,Silent,75+ years,140
Mexico,Silent,55-74 years,390
Mexico,Silent,55-74 years,67
Mexico,Silent,75+ years,14
Mexico,Silent,75+ years,154
Mexico,Silent,55-74 years,375
Mexico,Silent,55-74 years,54
Mexico,Silent,75+ years,11
Mexico,Silent,75+ years,139
Mexico,Silent,55-74 years,419
Mexico,Silent,55-74 years,52
Mexico,Silent,75+ years,11
Mexico,Silent,75+ years,136
Mexico,Silent,55-74 years,421
Mexico,Silent,55-74 years,48
Mexico,Silent,75+ years,14
Mexico,Silent,75+ years,145
Mexico,Silent,55-74 years,457
Mexico,Silent,55-74 years,60
Mexico,Silent,75+ years,13
Mexico,Silent,75+ years,163
Mexico,Silent,55-74 years,497
Mexico,Silent,55-74 years,74
Mexico,Silent,75+ years,6
Mexico,Silent,75+ years,165
Mexico,Silent,55-74 years,483
Mexico,Silent,55-74 years,62
Mexico,Silent,75+ years,7
Mexico,Silent,75+ years,156
Mexico,Silent,75+ years,6
Mexico,Silent,75+ years,170
Mexico,Silent,75+ years,8
Mexico,Silent,75+ years,161
Mexico,Silent,75+ years,16
Mexico,Silent,75+ years,177
Mexico,Silent,75+ years,8
Mexico,Silent,75+ years,163
Mexico,Silent,75+ years,11
Mongolia,Silent,75+ years,3
Mongolia,Silent,75+ years,3
Montenegro,Silent,55-74 years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,75+ years,6
Montenegro,Silent,55-74 years,29
Montenegro,Silent,75+ years,6
Montenegro,Silent,55-74 years,16
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,55-74 years,0
Montenegro,Silent,75+ years,0
Montenegro,Silent,75+ years,15
Montenegro,Silent,55-74 years,29
Montenegro,Silent,75+ years,7
Montenegro,Silent,55-74 years,12
Montenegro,Silent,75+ years,9
Montenegro,Silent,55-74 years,30
Montenegro,Silent,75+ years,10
Montenegro,Silent,55-74 years,15
Montenegro,Silent,75+ years,15
Montenegro,Silent,55-74 years,23
Montenegro,Silent,75+ years,5
Montenegro,Silent,55-74 years,12
Netherlands,Silent,35-54 years,333
Netherlands,Silent,35-54 years,197
Netherlands,Silent,35-54 years,327
Netherlands,Silent,35-54 years,220
Netherlands,Silent,35-54 years,329
Netherlands,Silent,35-54 years,210
Netherlands,Silent,35-54 years,309
Netherlands,Silent,35-54 years,192
Netherlands,Silent,35-54 years,330
Netherlands,Silent,35-54 years,196
Netherlands,Silent,35-54 years,322
Netherlands,Silent,35-54 years,184
Netherlands,Silent,55-74 years,225
Netherlands,Silent,55-74 years,179
Netherlands,Silent,55-74 years,242
Netherlands,Silent,55-74 years,137
Netherlands,Silent,55-74 years,239
Netherlands,Silent,55-74 years,141
Netherlands,Silent,55-74 years,254
Netherlands,Silent,55-74 years,122
Netherlands,Silent,55-74 years,226
Netherlands,Silent,55-74 years,127
Netherlands,Silent,55-74 years,207
Netherlands,Silent,55-74 years,147
Netherlands,Silent,55-74 years,206
Netherlands,Silent,55-74 years,136
Netherlands,Silent,55-74 years,205
Netherlands,Silent,55-74 years,139
Netherlands,Silent,55-74 years,218
Netherlands,Silent,55-74 years,123
Netherlands,Silent,55-74 years,208
Netherlands,Silent,55-74 years,146
Netherlands,Silent,75+ years,95
Netherlands,Silent,55-74 years,208
Netherlands,Silent,75+ years,54
Netherlands,Silent,55-74 years,106
Netherlands,Silent,75+ years,90
Netherlands,Silent,55-74 years,227
Netherlands,Silent,55-74 years,148
Netherlands,Silent,75+ years,56
Netherlands,Silent,75+ years,78
Netherlands,Silent,55-74 years,246
Netherlands,Silent,75+ years,71
Netherlands,Silent,55-74 years,142
Netherlands,Silent,75+ years,83
Netherlands,Silent,55-74 years,230
Netherlands,Silent,75+ years,60
Netherlands,Silent,55-74 years,132
Netherlands,Silent,75+ years,80
Netherlands,Silent,55-74 years,258
Netherlands,Silent,55-74 years,134
Netherlands,Silent,75+ years,48
Netherlands,Silent,75+ years,95
Netherlands,Silent,55-74 years,248
Netherlands,Silent,55-74 years,141
Netherlands,Silent,75+ years,43
Netherlands,Silent,75+ years,76
Netherlands,Silent,55-74 years,250
Netherlands,Silent,55-74 years,124
Netherlands,Silent,75+ years,41
Netherlands,Silent,75+ years,86
Netherlands,Silent,55-74 years,252
Netherlands,Silent,55-74 years,153
Netherlands,Silent,75+ years,39
Netherlands,Silent,75+ years,96
Netherlands,Silent,55-74 years,290
Netherlands,Silent,55-74 years,131
Netherlands,Silent,75+ years,48
Netherlands,Silent,55-74 years,332
Netherlands,Silent,75+ years,82
Netherlands,Silent,55-74 years,143
Netherlands,Silent,75+ years,46
Netherlands,Silent,75+ years,91
Netherlands,Silent,75+ years,40
Netherlands,Silent,75+ years,91
Netherlands,Silent,75+ years,55
Netherlands,Silent,75+ years,109
Netherlands,Silent,75+ years,59
Netherlands,Silent,75+ years,97
Netherlands,Silent,75+ years,61
Netherlands,Silent,75+ years,129
Netherlands,Silent,75+ years,55
Netherlands,Silent,75+ years,123
Netherlands,Silent,75+ years,87
New Zealand,Silent,35-54 years,64
New Zealand,Silent,35-54 years,22
New Zealand,Silent,35-54 years,100
New Zealand,Silent,35-54 years,31
New Zealand,Silent,35-54 years,92
New Zealand,Silent,35-54 years,28
New Zealand,Silent,35-54 years,102
New Zealand,Silent,35-54 years,14
New Zealand,Silent,35-54 years,96
New Zealand,Silent,35-54 years,25
New Zealand,Silent,35-54 years,99
New Zealand,Silent,35-54 years,29
New Zealand,Silent,55-74 years,45
New Zealand,Silent,55-74 years,18
New Zealand,Silent,55-74 years,67
New Zealand,Silent,55-74 years,22
New Zealand,Silent,55-74 years,49
New Zealand,Silent,55-74 years,18
New Zealand,Silent,55-74 years,76
New Zealand,Silent,55-74 years,16
New Zealand,Silent,55-74 years,64
New Zealand,Silent,55-74 years,15
New Zealand,Silent,55-74 years,68
New Zealand,Silent,55-74 years,13
New Zealand,Silent,55-74 years,60
New Zealand,Silent,55-74 years,12
New Zealand,Silent,55-74 years,70
New Zealand,Silent,55-74 years,17
New Zealand,Silent,55-74 years,50
New Zealand,Silent,55-74 years,15
New Zealand,Silent,55-74 years,57
New Zealand,Silent,55-74 years,12
New Zealand,Silent,75+ years,25
New Zealand,Silent,55-74 years,54
New Zealand,Silent,75+ years,9
New Zealand,Silent,55-74 years,17
New Zealand,Silent,55-74 years,59
New Zealand,Silent,75+ years,16
New Zealand,Silent,55-74 years,13
New Zealand,Silent,75+ years,5
New Zealand,Silent,75+ years,27
New Zealand,Silent,55-74 years,58
New Zealand,Silent,75+ years,11
New Zealand,Silent,55-74 years,20
New Zealand,Silent,75+ years,28
New Zealand,Silent,55-74 years,58
New Zealand,Silent,55-74 years,20
New Zealand,Silent,75+ years,4
New Zealand,Silent,75+ years,16
New Zealand,Silent,55-74 years,58
New Zealand,Silent,75+ years,9
New Zealand,Silent,55-74 years,22
New Zealand,Silent,55-74 years,69
New Zealand,Silent,75+ years,14
New Zealand,Silent,55-74 years,23
New Zealand,Silent,75+ years,8
New Zealand,Silent,75+ years,23
New Zealand,Silent,55-74 years,52
New Zealand,Silent,75+ years,7
New Zealand,Silent,55-74 years,18
New Zealand,Silent,55-74 years,69
New Zealand,Silent,75+ years,18
New Zealand,Silent,55-74 years,22
New Zealand,Silent,75+ years,6
New Zealand,Silent,75+ years,25
New Zealand,Silent,55-74 years,61
New Zealand,Silent,55-74 years,23
New Zealand,Silent,75+ years,8
New Zealand,Silent,75+ years,20
New Zealand,Silent,55-74 years,67
New Zealand,Silent,75+ years,9
New Zealand,Silent,55-74 years,21
New Zealand,Silent,75+ years,19
New Zealand,Silent,75+ years,8
New Zealand,Silent,75+ years,24
New Zealand,Silent,75+ years,12
New Zealand,Silent,75+ years,26
New Zealand,Silent,75+ years,5
Nicaragua,Silent,75+ years,8
Nicaragua,Silent,55-74 years,23
Nicaragua,Silent,55-74 years,4
Nicaragua,Silent,75+ years,0
Nicaragua,Silent,75+ years,7
Nicaragua,Silent,75+ years,0
Nicaragua,Silent,75+ years,4
Nicaragua,Silent,75+ years,1
Nicaragua,Silent,75+ years,6
Nicaragua,Silent,75+ years,0
Nicaragua,Silent,75+ years,4
Nicaragua,Silent,75+ years,2
Nicaragua,Silent,75+ years,7
Nicaragua,Silent,75+ years,0
Norway,Silent,35-54 years,137
Norway,Silent,35-54 years,67
Norway,Silent,35-54 years,149
Norway,Silent,35-54 years,60
Norway,Silent,35-54 years,163
Norway,Silent,35-54 years,70
Norway,Silent,35-54 years,162
Norway,Silent,35-54 years,53
Norway,Silent,35-54 years,159
Norway,Silent,35-54 years,62
Norway,Silent,55-74 years,120
Norway,Silent,55-74 years,60
Norway,Silent,55-74 years,98
Norway,Silent,55-74 years,43
Norway,Silent,55-74 years,86
Norway,Silent,55-74 years,39
Norway,Silent,55-74 years,69
Norway,Silent,55-74 years,47
Norway,Silent,55-74 years,94
Norway,Silent,55-74 years,33
Norway,Silent,55-74 years,82
Norway,Silent,55-74 years,29
Norway,Silent,55-74 years,90
Norway,Silent,55-74 years,30
Norway,Silent,55-74 years,77
Norway,Silent,55-74 years,40
Norway,Silent,55-74 years,99
Norway,Silent,55-74 years,27
Norway,Silent,55-74 years,77
Norway,Silent,55-74 years,29
Norway,Silent,75+ years,39
Norway,Silent,55-74 years,90
Norway,Silent,55-74 years,29
Norway,Silent,75+ years,7
Norway,Silent,75+ years,36
Norway,Silent,55-74 years,85
Norway,Silent,55-74 years,40
Norway,Silent,75+ years,8
Norway,Silent,75+ years,27
Norway,Silent,55-74 years,79
Norway,Silent,55-74 years,30
Norway,Silent,75+ years,11
Norway,Silent,75+ years,29
Norway,Silent,55-74 years,75
Norway,Silent,55-74 years,41
Norway,Silent,75+ years,13
Norway,Silent,75+ years,25
Norway,Silent,55-74 years,73
Norway,Silent,55-74 years,42
Norway,Silent,75+ years,15
Norway,Silent,75+ years,34
Norway,Silent,55-74 years,90
Norway,Silent,55-74 years,35
Norway,Silent,75+ years,6
Norway,Silent,75+ years,31
Norway,Silent,55-74 years,71
Norway,Silent,55-74 years,39
Norway,Silent,75+ years,13
Norway,Silent,75+ years,29
Norway,Silent,55-74 years,83
Norway,Silent,55-74 years,35
Norway,Silent,75+ years,16
Norway,Silent,75+ years,36
Norway,Silent,55-74 years,111
Norway,Silent,55-74 years,39
Norway,Silent,75+ years,7
Norway,Silent,75+ years,31
Norway,Silent,55-74 years,99
Norway,Silent,55-74 years,49
Norway,Silent,75+ years,10
Norway,Silent,75+ years,36
Norway,Silent,75+ years,6
Norway,Silent,75+ years,33
Norway,Silent,75+ years,14
Norway,Silent,75+ years,31
Norway,Silent,75+ years,5
Norway,Silent,75+ years,33
Norway,Silent,75+ years,7
Norway,Silent,75+ years,32
Norway,Silent,75+ years,17
Oman,Silent,75+ years,2
Oman,Silent,55-74 years,0
Oman,Silent,75+ years,0
Oman,Silent,55-74 years,0
Oman,Silent,55-74 years,1
Oman,Silent,55-74 years,0
Oman,Silent,75+ years,0
Oman,Silent,75+ years,0
Oman,Silent,75+ years,0
Oman,Silent,75+ years,0
Panama,Silent,35-54 years,14
Panama,Silent,35-54 years,1
Panama,Silent,35-54 years,18
Panama,Silent,35-54 years,3
Panama,Silent,35-54 years,16
Panama,Silent,35-54 years,4
Panama,Silent,35-54 years,19
Panama,Silent,35-54 years,4
Panama,Silent,35-54 years,15
Panama,Silent,35-54 years,3
Panama,Silent,55-74 years,11
Panama,Silent,55-74 years,2
Panama,Silent,55-74 years,12
Panama,Silent,55-74 years,2
Panama,Silent,55-74 years,21
Panama,Silent,55-74 years,3
Panama,Silent,55-74 years,18
Panama,Silent,55-74 years,2
Panama,Silent,55-74 years,13
Panama,Silent,55-74 years,3
Panama,Silent,75+ years,7
Panama,Silent,55-74 years,20
Panama,Silent,55-74 years,4
Panama,Silent,75+ years,1
Panama,Silent,55-74 years,26
Panama,Silent,75+ years,3
Panama,Silent,75+ years,3
Panama,Silent,55-74 years,5
Panama,Silent,75+ years,10
Panama,Silent,55-74 years,21
Panama,Silent,55-74 years,2
Panama,Silent,75+ years,0
Panama,Silent,75+ years,6
Panama,Silent,55-74 years,22
Panama,Silent,55-74 years,0
Panama,Silent,75+ years,0
Panama,Silent,55-74 years,28
Panama,Silent,75+ years,5
Panama,Silent,55-74 years,4
Panama,Silent,75+ years,1
Panama,Silent,75+ years,11
Panama,Silent,55-74 years,30
Panama,Silent,55-74 years,1
Panama,Silent,75+ years,0
Panama,Silent,75+ years,7
Panama,Silent,55-74 years,22
Panama,Silent,55-74 years,1
Panama,Silent,75+ years,0
