country,generation,age,suicides_no
Japan,G.I. Generation,55-74 years,3654
Japan,G.I. Generation,55-74 years,2607
Japan,G.I. Generation,75+ years,1354
Japan,G.I. Generation,75+ years,1687
Japan,G.I. Generation,75+ years,1423
Japan,G.I. Generation,75+ years,1702
Japan,G.I. Generation,75+ years,1258
Japan,G.I. Generation,75+ years,1566
Japan,G.I. Generation,75+ years,1364
Japan,G.I. Generation,75+ years,1538
Japan,G.I. Generation,75+ years,1358
Japan,G.I. Generation,75+ years,1582
Japan,G.I. Generation,75+ years,1339
Japan,G.I. Generation,75+ years,1614
Japan,G.I. Generation,75+ years,1429
Japan,G.I. Generation,75+ years,1674
Japan,G.I. Generation,75+ years,1732
Japan,G.I. Generation,75+ years,2013
Japan,G.I. Generation,75+ years,1794
Japan,G.I. Generation,75+ years,1881
Japan,G.I. Generation,75+ years,1619
Japan,G.I. Generation,75+ years,1796
Kazakhstan,G.I. Generation,75+ years,82
Kazakhstan,G.I. Generation,55-74 years,356
Kazakhstan,G.I. Generation,75+ years,85
Kazakhstan,G.I. Generation,55-74 years,188
Kazakhstan,G.I. Generation,75+ years,74
Kazakhstan,G.I. Generation,75+ years,91
Kazakhstan,G.I. Generation,75+ years,64
Kazakhstan,G.I. Generation,75+ years,84
Kazakhstan,G.I. Generation,75+ years,77
Kazakhstan,G.I. Generation,75+ years,69
Kazakhstan,G.I. Generation,75+ years,94
Kazakhstan,G.I. Generation,75+ years,91
Kazakhstan,G.I. Generation,75+ years,76
Kazakhstan,G.I. Generation,75+ years,86
Kazakhstan,G.I. Generation,75+ years,64
Kazakhstan,G.I. Generation,75+ years,54
Kazakhstan,G.I. Generation,75+ years,50
Kazakhstan,G.I. Generation,75+ years,59
Kazakhstan,G.I. Generation,75+ years,58
Kazakhstan,G.I. Generation,75+ years,63
Kazakhstan,G.I. Generation,75+ years,55
Kazakhstan,G.I. Generation,75+ years,59
Kazakhstan,G.I. Generation,75+ years,47
Kazakhstan,G.I. Generation,75+ years,56
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kiribati,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,55-74 years,1
Kuwait,G.I. Generation,55-74 years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,55-74 years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,55-74 years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,55-74 years,1
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,55-74 years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kuwait,G.I. Generation,75+ years,0
Kyrgyzstan,G.I. Generation,75+ years,14
Kyrgyzstan,G.I. Generation,55-74 years,68
Kyrgyzstan,G.I. Generation,75+ years,15
Kyrgyzstan,G.I. Generation,55-74 years,38
Kyrgyzstan,G.I. Generation,75+ years,14
Kyrgyzstan,G.I. Generation,75+ years,14
Kyrgyzstan,G.I. Generation,75+ years,14
Kyrgyzstan,G.I. Generation,75+ years,7
Kyrgyzstan,G.I. Generation,75+ years,13
Kyrgyzstan,G.I. Generation,75+ years,16
Kyrgyzstan,G.I. Generation,75+ years,12
Kyrgyzstan,G.I. Generation,75+ years,8
Kyrgyzstan,G.I. Generation,75+ years,9
Kyrgyzstan,G.I. Generation,75+ years,6
Kyrgyzstan,G.I. Generation,75+ years,8
Kyrgyzstan,G.I. Generation,75+ years,12
Kyrgyzstan,G.I. Generation,75+ years,7
Kyrgyzstan,G.I. Generation,75+ years,7
Kyrgyzstan,G.I. Generation,75+ years,7
Kyrgyzstan,G.I. Generation,75+ years,3
Kyrgyzstan,G.I. Generation,75+ years,5
Kyrgyzstan,G.I. Generation,75+ years,11
Kyrgyzstan,G.I. Generation,75+ years,7
Kyrgyzstan,G.I. Generation,75+ years,10
Latvia,G.I. Generation,75+ years,33
Latvia,G.I. Generation,75+ years,34
Latvia,G.I. Generation,75+ years,31
Latvia,G.I. Generation,75+ years,24
Latvia,G.I. Generation,75+ years,35
Latvia,G.I. Generation,75+ years,30
Latvia,G.I. Generation,75+ years,27
Latvia,G.I. Generation,75+ years,24
Latvia,G.I. Generation,75+ years,31
Latvia,G.I. Generation,75+ years,29
Latvia,G.I. Generation,75+ years,37
Latvia,G.I. Generation,75+ years,31
Lithuania,G.I. Generation,75+ years,67
Lithuania,G.I. Generation,75+ years,37
Lithuania,G.I. Generation,75+ years,40
Lithuania,G.I. Generation,75+ years,39
Lithuania,G.I. Generation,75+ years,39
Lithuania,G.I. Generation,75+ years,29
Lithuania,G.I. Generation,75+ years,47
Lithuania,G.I. Generation,75+ years,40
Lithuania,G.I. Generation,75+ years,48
Lithuania,G.I. Generation,75+ years,37
Lithuania,G.I. Generation,75+ years,40
Lithuania,G.I. Generation,75+ years,36
Luxembourg,G.I. Generation,75+ years,6
Luxembourg,G.I. Generation,55-74 years,14
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,55-74 years,0
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,55-74 years,13
Luxembourg,G.I. Generation,55-74 years,7
Luxembourg,G.I. Generation,75+ years,1
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,55-74 years,12
Luxembourg,G.I. Generation,55-74 years,9
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,55-74 years,14
Luxembourg,G.I. Generation,75+ years,2
Luxembourg,G.I. Generation,55-74 years,8
Luxembourg,G.I. Generation,75+ years,1
Luxembourg,G.I. Generation,75+ years,5
Luxembourg,G.I. Generation,55-74 years,13
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,55-74 years,4
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,55-74 years,12
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,55-74 years,5
Luxembourg,G.I. Generation,75+ years,8
Luxembourg,G.I. Generation,75+ years,1
Luxembourg,G.I. Generation,75+ years,6
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,75+ years,1
Luxembourg,G.I. Generation,75+ years,8
Luxembourg,G.I. Generation,75+ years,1
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,75+ years,5
Luxembourg,G.I. Generation,75+ years,2
Luxembourg,G.I. Generation,75+ years,10
Luxembourg,G.I. Generation,75+ years,1
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,75+ years,4
Luxembourg,G.I. Generation,75+ years,3
Luxembourg,G.I. Generation,75+ years,7
Luxembourg,G.I. Generation,75+ years,2
Macau,G.I. Generation,75+ years,2
Macau,G.I. Generation,75+ years,3
Maldives,G.I. Generation,75+ years,0
Maldives,G.I. Generation,75+ years,0
Malta,G.I. Generation,55-74 years,1
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,55-74 years,4
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,55-74 years,1
Malta,G.I. Generation,55-74 years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,2
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,2
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,0
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,75+ years,1
Malta,G.I. Generation,75+ years,2
Malta,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,55-74 years,9
Mauritius,G.I. Generation,55-74 years,4
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,55-74 years,1
Mauritius,G.I. Generation,55-74 years,0
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,55-74 years,6
Mauritius,G.I. Generation,55-74 years,3
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,3
Mauritius,G.I. Generation,55-74 years,14
Mauritius,G.I. Generation,55-74 years,3
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,55-74 years,8
Mauritius,G.I. Generation,55-74 years,5
Mauritius,G.I. Generation,55-74 years,13
Mauritius,G.I. Generation,55-74 years,4
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,3
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,3
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,2
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,3
Mauritius,G.I. Generation,75+ years,0
Mauritius,G.I. Generation,75+ years,1
Mauritius,G.I. Generation,75+ years,0
Mexico,G.I. Generation,75+ years,44
Mexico,G.I. Generation,55-74 years,145
Mexico,G.I. Generation,75+ years,7
Mexico,G.I. Generation,55-74 years,15
Mexico,G.I. Generation,75+ years,70
Mexico,G.I. Generation,55-74 years,176
Mexico,G.I. Generation,75+ years,4
Mexico,G.I. Generation,55-74 years,12
Mexico,G.I. Generation,75+ years,54
Mexico,G.I. Generation,55-74 years,161
Mexico,G.I. Generation,55-74 years,20
Mexico,G.I. Generation,75+ years,4
Mexico,G.I. Generation,75+ years,60
Mexico,G.I. Generation,55-74 years,185
Mexico,G.I. Generation,75+ years,7
Mexico,G.I. Generation,55-74 years,21
Mexico,G.I. Generation,75+ years,83
Mexico,G.I. Generation,55-74 years,212
Mexico,G.I. Generation,55-74 years,27
Mexico,G.I. Generation,75+ years,5
Mexico,G.I. Generation,75+ years,87
Mexico,G.I. Generation,55-74 years,224
Mexico,G.I. Generation,55-74 years,34
Mexico,G.I. Generation,75+ years,5
Mexico,G.I. Generation,75+ years,73
Mexico,G.I. Generation,75+ years,8
Mexico,G.I. Generation,75+ years,95
Mexico,G.I. Generation,75+ years,8
Mexico,G.I. Generation,75+ years,95
Mexico,G.I. Generation,75+ years,6
Mexico,G.I. Generation,75+ years,100
Mexico,G.I. Generation,75+ years,12
Mexico,G.I. Generation,75+ years,111
Mexico,G.I. Generation,75+ years,8
Mexico,G.I. Generation,75+ years,115
Mexico,G.I. Generation,75+ years,4
Mexico,G.I. Generation,75+ years,109
Mexico,G.I. Generation,75+ years,4
Mexico,G.I. Generation,75+ years,117
Mexico,G.I. Generation,75+ years,10
Mexico,G.I. Generation,75+ years,109
Mexico,G.I. Generation,75+ years,9
Mexico,G.I. Generation,75+ years,105
Mexico,G.I. Generation,75+ years,12
Montenegro,G.I. Generation,75+ years,0
Montenegro,G.I. Generation,75+ years,0
Netherlands,G.I. Generation,75+ years,106
Netherlands,G.I. Generation,55-74 years,256
Netherlands,G.I. Generation,55-74 years,195
Netherlands,G.I. Generation,75+ years,51
Netherlands,G.I. Generation,75+ years,112
Netherlands,G.I. Generation,55-74 years,267
Netherlands,G.I. Generation,55-74 years,171
Netherlands,G.I. Generation,75+ years,63
Netherlands,G.I. Generation,75+ years,111
Netherlands,G.I. Generation,55-74 years,246
Netherlands,G.I. Generation,55-74 years,189
Netherlands,G.I. Generation,75+ years,66
Netherlands,G.I. Generation,75+ years,112
Netherlands,G.I. Generation,55-74 years,235
Netherlands,G.I. Generation,55-74 years,180
Netherlands,G.I. Generation,75+ years,55
Netherlands,G.I. Generation,75+ years,80
Netherlands,G.I. Generation,55-74 years,236
Netherlands,G.I. Generation,55-74 years,173
Netherlands,G.I. Generation,75+ years,57
Netherlands,G.I. Generation,75+ years,95
Netherlands,G.I. Generation,55-74 years,185
Netherlands,G.I. Generation,75+ years,80
Netherlands,G.I. Generation,55-74 years,145
Netherlands,G.I. Generation,75+ years,119
Netherlands,G.I. Generation,75+ years,62
Netherlands,G.I. Generation,75+ years,106
Netherlands,G.I. Generation,75+ years,68
Netherlands,G.I. Generation,75+ years,86
Netherlands,G.I. Generation,75+ years,70
Netherlands,G.I. Generation,75+ years,98
Netherlands,G.I. Generation,75+ years,53
Netherlands,G.I. Generation,75+ years,76
Netherlands,G.I. Generation,75+ years,57
Netherlands,G.I. Generation,75+ years,102
Netherlands,G.I. Generation,75+ years,64
Netherlands,G.I. Generation,75+ years,106
Netherlands,G.I. Generation,75+ years,70
Netherlands,G.I. Generation,75+ years,101
Netherlands,G.I. Generation,75+ years,65
Netherlands,G.I. Generation,75+ years,89
Netherlands,G.I. Generation,75+ years,58
Netherlands,G.I. Generation,75+ years,95
Netherlands,G.I. Generation,75+ years,49
New Zealand,G.I. Generation,75+ years,18
New Zealand,G.I. Generation,55-74 years,60
New Zealand,G.I. Generation,55-74 years,26
New Zealand,G.I. Generation,75+ years,4
New Zealand,G.I. Generation,75+ years,18
New Zealand,G.I. Generation,55-74 years,60
New Zealand,G.I. Generation,75+ years,9
New Zealand,G.I. Generation,55-74 years,27
New Zealand,G.I. Generation,75+ years,28
New Zealand,G.I. Generation,55-74 years,64
New Zealand,G.I. Generation,75+ years,9
New Zealand,G.I. Generation,55-74 years,18
New Zealand,G.I. Generation,75+ years,20
New Zealand,G.I. Generation,55-74 years,79
New Zealand,G.I. Generation,75+ years,10
New Zealand,G.I. Generation,55-74 years,25
New Zealand,G.I. Generation,75+ years,21
New Zealand,G.I. Generation,55-74 years,57
New Zealand,G.I. Generation,55-74 years,24
New Zealand,G.I. Generation,75+ years,2
New Zealand,G.I. Generation,75+ years,21
New Zealand,G.I. Generation,55-74 years,58
New Zealand,G.I. Generation,55-74 years,17
New Zealand,G.I. Generation,75+ years,6
New Zealand,G.I. Generation,75+ years,17
New Zealand,G.I. Generation,75+ years,1
New Zealand,G.I. Generation,75+ years,15
New Zealand,G.I. Generation,75+ years,6
New Zealand,G.I. Generation,75+ years,15
New Zealand,G.I. Generation,75+ years,4
New Zealand,G.I. Generation,75+ years,22
New Zealand,G.I. Generation,75+ years,9
New Zealand,G.I. Generation,75+ years,19
New Zealand,G.I. Generation,75+ years,9
New Zealand,G.I. Generation,75+ years,19
New Zealand,G.I. Generation,75+ years,5
New Zealand,G.I. Generation,75+ years,19
New Zealand,G.I. Generation,75+ years,5
New Zealand,G.I. Generation,75+ years,20
New Zealand,G.I. Generation,75+ years,6
New Zealand,G.I. Generation,75+ years,18
New Zealand,G.I. Generation,75+ years,6
New Zealand,G.I. Generation,75+ years,16
New Zealand,G.I. Generation,75+ years,4
Norway,G.I. Generation,55-74 years,101
Norway,G.I. Generation,75+ years,19
Norway,G.I. Generation,55-74 years,56
Norway,G.I. Generation,75+ years,10
Norway,G.I. Generation,75+ years,35
Norway,G.I. Generation,55-74 years,125
Norway,G.I. Generation,55-74 years,54
Norway,G.I. Generation,75+ years,6
Norway,G.I. Generation,75+ years,36
Norway,G.I. Generation,55-74 years,113
Norway,G.I. Generation,55-74 years,55
Norway,G.I. Generation,75+ years,14
Norway,G.I. Generation,75+ years,41
Norway,G.I. Generation,55-74 years,106
Norway,G.I. Generation,55-74 years,55
Norway,G.I. Generation,75+ years,15
Norway,G.I. Generation,55-74 years,125
Norway,G.I. Generation,75+ years,34
Norway,G.I. Generation,55-74 years,55
Norway,G.I. Generation,75+ years,15
Norway,G.I. Generation,75+ years,31
Norway,G.I. Generation,75+ years,19
Norway,G.I. Generation,75+ years,36
Norway,G.I. Generation,75+ years,18
Norway,G.I. Generation,75+ years,42
Norway,G.I. Generation,75+ years,19
Norway,G.I. Generation,75+ years,25
Norway,G.I. Generation,75+ years,11
Norway,G.I. Generation,75+ years,29
Norway,G.I. Generation,75+ years,11
Norway,G.I. Generation,75+ years,37
Norway,G.I. Generation,75+ years,10
Norway,G.I. Generation,75+ years,46
Norway,G.I. Generation,75+ years,12
Norway,G.I. Generation,75+ years,25
Norway,G.I. Generation,75+ years,11
Norway,G.I. Generation,75+ years,25
Norway,G.I. Generation,75+ years,13
Norway,G.I. Generation,75+ years,27
Norway,G.I. Generation,75+ years,12
Panama,G.I. Generation,75+ years,3
Panama,G.I. Generation,55-74 years,3
Panama,G.I. Generation,55-74 years,2
Panama,G.I. Generation,75+ years,0
Panama,G.I. Generation,55-74 years,14
Panama,G.I. Generation,75+ years,1
Panama,G.I. Generation,75+ years,1
Panama,G.I. Generation,55-74 years,0
Panama,G.I. Generation,75+ years,3
Panama,G.I. Generation,55-74 years,9
Panama,G.I. Generation,55-74 years,3
Panama,G.I. Generation,75+ years,0
Panama,G.I. Generation,75+ years,2
Panama,G.I. Generation,55-74 years,5
Panama,G.I. Generation,75+ years,1
Panama,G.I. Generation,55-74 years,4
Panama,G.I. Generation,75+ years,4
Panama,G.I. Generation,55-74 years,6
Panama,G.I. Generation,55-74 years,1
Panama,G.I. Generation,75+ years,0
Panama,G.I. Generation,75+ years,4
Panama,G.I. Generation,75+ years,1
Panama,G.I. Generation,75+ years,5
Panama,G.I. Generation,75+ years,2
Panama,G.I. Generation,75+ years,3
Panama,G.I. Generation,75+ years,1
Panama,G.I. Generation,75+ years,5
Panama,G.I. Generation,75+ years,1
Panama,G.I. Generation,75+ years,10
Panama,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,75+ years,3
Paraguay,G.I. Generation,55-74 years,8
Paraguay,G.I. Generation,55-74 years,4
Paraguay,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,55-74 years,9
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,55-74 years,2
Paraguay,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,75+ years,3
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,55-74 years,4
Paraguay,G.I. Generation,55-74 years,1
Paraguay,G.I. Generation,75+ years,2
Paraguay,G.I. Generation,75+ years,2
Paraguay,G.I. Generation,55-74 years,6
Paraguay,G.I. Generation,55-74 years,0
Paraguay,G.I. Generation,75+ years,3
Paraguay,G.I. Generation,55-74 years,6
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,55-74 years,4
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,75+ years,2
Paraguay,G.I. Generation,75+ years,2
Paraguay,G.I. Generation,75+ years,3
Paraguay,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,75+ years,2
Paraguay,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,75+ years,0
Paraguay,G.I. Generation,75+ years,4
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,75+ years,1
Paraguay,G.I. Generation,75+ years,1
Philippines,G.I. Generation,75+ years,6
Philippines,G.I. Generation,75+ years,2
Philippines,G.I. Generation,75+ years,9
Philippines,G.I. Generation,75+ years,10
Philippines,G.I. Generation,75+ years,13
Philippines,G.I. Generation,75+ years,4
Philippines,G.I. Generation,75+ years,18
Philippines,G.I. Generation,75+ years,2
Philippines,G.I. Generation,75+ years,14
Philippines,G.I. Generation,75+ years,13
Philippines,G.I. Generation,75+ years,20
Philippines,G.I. Generation,75+ years,10
Poland,G.I. Generation,55-74 years,890
Poland,G.I. Generation,75+ years,141
Poland,G.I. Generation,55-74 years,277
Poland,G.I. Generation,75+ years,77
Poland,G.I. Generation,75+ years,152
Poland,G.I. Generation,75+ years,57
Poland,G.I. Generation,75+ years,157
Poland,G.I. Generation,75+ years,83
Poland,G.I. Generation,75+ years,150
Poland,G.I. Generation,75+ years,61
Poland,G.I. Generation,75+ years,162
Poland,G.I. Generation,75+ years,57
Poland,G.I. Generation,75+ years,151
Poland,G.I. Generation,75+ years,62
Poland,G.I. Generation,75+ years,149
Poland,G.I. Generation,75+ years,61
Poland,G.I. Generation,75+ years,176
Poland,G.I. Generation,75+ years,68
Poland,G.I. Generation,75+ years,204
Poland,G.I. Generation,75+ years,85
Portugal,G.I. Generation,75+ years,89
Portugal,G.I. Generation,55-74 years,245
Portugal,G.I. Generation,75+ years,39
Portugal,G.I. Generation,55-74 years,98
Portugal,G.I. Generation,75+ years,111
Portugal,G.I. Generation,55-74 years,234
Portugal,G.I. Generation,75+ years,36
Portugal,G.I. Generation,55-74 years,93
Portugal,G.I. Generation,75+ years,121
Portugal,G.I. Generation,55-74 years,225
Portugal,G.I. Generation,75+ years,44
Portugal,G.I. Generation,55-74 years,79
Portugal,G.I. Generation,75+ years,94
Portugal,G.I. Generation,55-74 years,231
Portugal,G.I. Generation,75+ years,31
Portugal,G.I. Generation,55-74 years,77
Portugal,G.I. Generation,75+ years,95
Portugal,G.I. Generation,55-74 years,207
Portugal,G.I. Generation,75+ years,40
Portugal,G.I. Generation,55-74 years,77
Portugal,G.I. Generation,75+ years,111
Portugal,G.I. Generation,55-74 years,207
Portugal,G.I. Generation,75+ years,53
Portugal,G.I. Generation,55-74 years,68
Portugal,G.I. Generation,75+ years,143
Portugal,G.I. Generation,75+ years,36
Portugal,G.I. Generation,75+ years,126
Portugal,G.I. Generation,75+ years,40
Portugal,G.I. Generation,75+ years,99
Portugal,G.I. Generation,75+ years,34
Portugal,G.I. Generation,75+ years,99
Portugal,G.I. Generation,75+ years,41
Portugal,G.I. Generation,75+ years,105
Portugal,G.I. Generation,75+ years,45
Portugal,G.I. Generation,75+ years,125
Portugal,G.I. Generation,75+ years,39
Portugal,G.I. Generation,75+ years,104
Portugal,G.I. Generation,75+ years,26
Portugal,G.I. Generation,75+ years,84
Portugal,G.I. Generation,75+ years,34
Portugal,G.I. Generation,75+ years,96
Portugal,G.I. Generation,75+ years,45
Portugal,G.I. Generation,75+ years,105
Portugal,G.I. Generation,75+ years,31
Puerto Rico,G.I. Generation,75+ years,25
Puerto Rico,G.I. Generation,55-74 years,66
Puerto Rico,G.I. Generation,75+ years,4
Puerto Rico,G.I. Generation,55-74 years,11
Puerto Rico,G.I. Generation,75+ years,35
Puerto Rico,G.I. Generation,55-74 years,64
Puerto Rico,G.I. Generation,75+ years,4
Puerto Rico,G.I. Generation,55-74 years,7
Puerto Rico,G.I. Generation,75+ years,23
Puerto Rico,G.I. Generation,55-74 years,67
Puerto Rico,G.I. Generation,75+ years,4
Puerto Rico,G.I. Generation,55-74 years,9
Puerto Rico,G.I. Generation,75+ years,31
Puerto Rico,G.I. Generation,55-74 years,61
Puerto Rico,G.I. Generation,55-74 years,7
Puerto Rico,G.I. Generation,75+ years,0
Puerto Rico,G.I. Generation,75+ years,32
Puerto Rico,G.I. Generation,55-74 years,63
Puerto Rico,G.I. Generation,75+ years,3
Puerto Rico,G.I. Generation,55-74 years,7
Puerto Rico,G.I. Generation,75+ years,32
Puerto Rico,G.I. Generation,55-74 years,79
Puerto Rico,G.I. Generation,55-74 years,10
Puerto Rico,G.I. Generation,75+ years,0
Puerto Rico,G.I. Generation,75+ years,43
Puerto Rico,G.I. Generation,75+ years,2
Puerto Rico,G.I. Generation,75+ years,23
Puerto Rico,G.I. Generation,75+ years,2
Puerto Rico,G.I. Generation,75+ years,34
Puerto Rico,G.I. Generation,75+ years,0
Puerto Rico,G.I. Generation,75+ years,28
Puerto Rico,G.I. Generation,75+ years,2
Puerto Rico,G.I. Generation,75+ years,26
Puerto Rico,G.I. Generation,75+ years,1
Puerto Rico,G.I. Generation,75+ years,31
Puerto Rico,G.I. Generation,75+ years,4
Puerto Rico,G.I. Generation,75+ years,16
Puerto Rico,G.I. Generation,75+ years,0
Puerto Rico,G.I. Generation,75+ years,32
Puerto Rico,G.I. Generation,75+ years,1
Puerto Rico,G.I. Generation,75+ years,29
Puerto Rico,G.I. Generation,75+ years,3
Puerto Rico,G.I. Generation,75+ years,19
Puerto Rico,G.I. Generation,75+ years,1
Qatar,G.I. Generation,75+ years,0
Qatar,G.I. Generation,75+ years,0
Republic of Korea,G.I. Generation,75+ years,42
Republic of Korea,G.I. Generation,55-74 years,393
Republic of Korea,G.I. Generation,75+ years,38
Republic of Korea,G.I. Generation,55-74 years,161
Republic of Korea,G.I. Generation,75+ years,59
Republic of Korea,G.I. Generation,55-74 years,377
Republic of Korea,G.I. Generation,75+ years,30
Republic of Korea,G.I. Generation,55-74 years,129
Republic of Korea,G.I. Generation,75+ years,44
Republic of Korea,G.I. Generation,55-74 years,380
Republic of Korea,G.I. Generation,75+ years,30
Republic of Korea,G.I. Generation,55-74 years,152
Republic of Korea,G.I. Generation,75+ years,44
Republic of Korea,G.I. Generation,55-74 years,281
Republic of Korea,G.I. Generation,75+ years,47
Republic of Korea,G.I. Generation,55-74 years,141
Republic of Korea,G.I. Generation,75+ years,59
Republic of Korea,G.I. Generation,55-74 years,314
Republic of Korea,G.I. Generation,75+ years,46
Republic of Korea,G.I. Generation,55-74 years,136
Republic of Korea,G.I. Generation,75+ years,53
Republic of Korea,G.I. Generation,55-74 years,352
Republic of Korea,G.I. Generation,75+ years,52
